 	Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	Variance_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	RA_C2	DEC_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	Variance_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	RA_C3	DEC_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	Variance_C3	rel_flux_T1_n	rel_flux_err_T1_n
146	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_033159_148CALCAL_out.fit	147.000000	0.000000	58897.647558	2458897.647558	2458897.647211	2458897.649878	2458897.650692	1.068210	69.383800	-40.240000	60.000000	14.274703	58.390444	9.330476	15.000000	30.000000	44.000000	0.274896	5.042621	0.198310	0.000406	0.010268	0.000404	677.508580	491.078896	491.078896	1832594.617117	1155.365714	966.924467	684.079297	967.424467	416.420703	0.000000	0.000000	503772.311670	706.858347	672.322373	749.301722	10933.000000	712.692032	180.916908	2767.000000	6.034098	9.181946	9.501941	8.861950	345.372351	0.993633	2135487.627361	105.374044	884.403913	105.874044	216.096087	0.000000	0.000000	1529316.517860	996.244332	1535.081775	30039.000000	2163.540297	181.696572	6.518507	9.381152	9.672111	9.090193	339.660020	0.993322	18039959.845727	336.095374	648.249281	336.595374	452.250719	0.000000	0.000000	303278.099257	585.121494	518.316456	6562.000000	429.050743	172.051681	6.011351	9.318743	9.603053	9.034434	346.686181	0.995349	754998.000155	1.008411	0.001489
147	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_033310_149CALCAL_out.fit	148.000000	0.000000	58897.648380	2458897.648380	2458897.648032	2458897.650700	2458897.651514	1.068276	69.374396	-40.270000	60.000000	14.274703	58.390444	10.129923	15.000000	30.000000	44.000000	0.272947	5.078345	0.196915	0.000388	0.009920	0.000385	702.581217	511.929868	511.929868	1937993.251137	1176.590885	967.338241	683.667188	967.838241	416.832812	0.000000	0.000000	528969.904325	706.858347	680.966503	776.792841	9196.000000	748.339334	175.727642	2823.000000	6.909434	10.323457	11.812102	8.834812	359.243500	0.920124	1652561.285084	105.533201	883.942983	106.033201	216.557017	0.000000	0.000000	1619157.572720	1018.169668	1590.263021	25825.000000	2290.639390	177.083185	7.157558	10.275906	11.541471	9.010340	358.779994	0.941020	15231825.517775	336.316210	647.694101	336.816210	452.805899	0.000000	0.000000	318835.678417	589.658068	540.712822	5542.000000	451.060216	167.492030	6.992299	10.314704	11.719817	8.909590	0.871877	0.928386	606810.891026	1.001262	0.001423
148	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_033420_150CALCAL_out.fit	149.000000	0.000000	58897.649190	2458897.649190	2458897.648843	2458897.651510	2458897.652324	1.068353	69.363355	-40.240000	60.000000	14.274703	58.390444	9.685346	15.000000	30.000000	44.000000	0.274730	5.054423	0.197847	0.000389	0.009863	0.000386	705.409821	512.476925	512.476925	1934934.398547	1176.178573	963.589446	683.784739	964.089446	416.715261	0.000000	0.000000	531584.103046	706.858347	680.787720	780.836798	11333.000000	752.037668	174.331772	2781.000000	6.090016	9.347264	9.532478	9.162050	350.840337	0.998259	2287596.085524	102.142235	884.040468	102.642235	216.459532	0.000000	0.000000	1615344.165404	1017.354059	1587.789572	31280.000000	2285.244522	175.951237	6.666014	9.485258	9.652363	9.318154	340.099478	0.997898	19573185.450652	332.768138	647.863963	333.268138	452.636037	0.000000	0.000000	319590.233143	590.242962	541.455390	6812.000000	452.127692	166.953973	6.170086	9.428993	9.603212	9.254773	356.240762	0.998612	813200.633408	1.007802	0.001427
149	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_033530_151CALCAL_out.fit	150.000000	0.000000	58897.650000	2458897.650000	2458897.649653	2458897.652320	2458897.653134	1.068443	69.350562	-40.240000	60.000000	14.274703	58.390444	9.370230	15.000000	30.000000	44.000000	0.274984	5.072038	0.197159	0.000397	0.010120	0.000393	691.932827	501.212633	501.212633	1887421.596177	1166.155100	964.291286	683.354488	964.791286	417.145512	0.000000	0.000000	519010.399389	706.858347	678.085608	765.405420	12034.000000	734.249516	175.094376	2750.000000	5.909448	9.024115	9.292672	8.755558	355.230803	0.996364	2390368.066345	102.637081	883.626944	103.137081	216.873056	0.000000	0.000000	1576583.358707	1007.347545	1565.083835	31969.000000	2230.409198	177.959031	6.525862	9.274783	9.650166	8.899401	356.485652	0.993370	19597312.486168	333.321093	647.402250	333.821093	453.097750	0.000000	0.000000	310838.237470	587.510546	529.076865	6918.000000	439.746151	169.042182	5.990034	9.165709	9.505186	8.826232	1.862658	0.994505	816519.266211	1.008734	0.001456
150	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_033640_152CALCAL_out.fit	151.000000	0.000000	58897.650810	2458897.650810	2458897.650463	2458897.653131	2458897.653944	1.068545	69.336020	-40.240000	60.000000	14.274703	58.390444	9.153618	15.000000	30.000000	44.000000	0.275351	5.039301	0.198440	0.000395	0.009946	0.000392	697.743115	506.649492	506.649492	1905870.571012	1170.732281	964.712153	682.690215	965.212153	417.809785	0.000000	0.000000	524783.131833	706.858347	679.529072	772.274732	12390.000000	742.416262	178.564296	2768.000000	5.840311	9.147310	9.333743	8.960876	3.324783	0.998317	2447111.872611	102.996593	882.992374	103.496593	217.507626	0.000000	0.000000	1590292.568759	1011.397690	1572.371169	33014.000000	2249.803762	178.482571	6.469865	9.287239	9.500716	9.073761	356.747597	0.997861	20403562.756475	333.645946	646.771698	334.145946	453.728302	0.000000	0.000000	315578.002253	589.651410	535.194179	7608.000000	446.451547	169.613801	5.780448	9.074857	9.297617	8.852096	5.256437	0.997510	889195.725797	1.010081	0.001449
151	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_033750_153CALCAL_out.fit	152.000000	0.000000	58897.651620	2458897.651620	2458897.651273	2458897.653941	2458897.654755	1.068659	69.319732	-40.240000	60.000000	14.274703	58.390444	10.053292	15.000000	30.000000	44.000000	0.273715	5.089613	0.196479	0.000394	0.010118	0.000391	694.878795	503.004326	503.004326	1904204.102827	1170.661256	965.103721	682.989136	965.603721	417.510864	0.000000	0.000000	521208.665978	706.858347	678.183912	768.535875	8702.000000	737.359427	177.333090	2690.000000	6.796236	10.190814	10.398771	9.982857	347.220898	0.997955	1672849.880190	103.458730	883.215799	103.958730	217.284201	0.000000	0.000000	1591507.054969	1011.681347	1573.130769	23737.000000	2251.521909	177.390522	7.350709	10.409964	10.525762	10.294167	331.314558	0.998298	14143983.774260	334.172749	647.009248	334.672749	453.490752	0.000000	0.000000	312697.047858	589.023454	530.873679	5168.000000	442.375830	168.985874	6.859313	10.421725	10.639145	10.204305	346.636699	0.997820	567207.934557	1.004079	0.001445
152	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_033900_154CALCAL_out.fit	153.000000	0.000000	58897.652431	2458897.652431	2458897.652083	2458897.654751	2458897.655565	1.068785	69.301703	-40.240000	60.000000	14.274703	58.390444	9.812194	15.000000	30.000000	44.000000	0.274144	5.071132	0.197195	0.000396	0.010121	0.000394	691.830220	501.072725	501.072725	1885222.356962	1165.310398	965.995384	683.146375	966.495384	417.353625	0.000000	0.000000	516821.798434	706.858347	675.282088	765.342080	10185.000000	731.153279	174.809025	2753.000000	6.246304	9.653931	9.841457	9.466405	355.817942	0.998459	1993490.300743	104.214128	883.416415	104.714128	217.083585	0.000000	0.000000	1574699.988944	1006.630273	1564.328066	27963.000000	2227.744774	177.466006	6.798344	9.814080	9.967424	9.660736	357.322165	0.999015	16809017.361062	334.989283	647.159341	335.489283	453.340659	0.000000	0.000000	310522.368018	587.063723	528.941503	5970.000000	439.299287	168.361787	6.338641	9.803564	9.913417	9.693712	12.696719	0.999385	689914.358051	1.005653	0.001453
153	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_034010_155CALCAL_out.fit	154.000000	0.000000	58897.653241	2458897.653241	2458897.652894	2458897.655561	2458897.656375	1.068924	69.281937	-40.240000	60.000000	14.274703	58.390444	10.029052	15.000000	30.000000	44.000000	0.273835	5.095187	0.196264	0.000395	0.010179	0.000392	692.729089	500.547946	500.547946	1890029.547989	1167.171892	966.964244	682.575277	967.464244	417.924723	0.000000	0.000000	517555.675332	706.858347	675.310899	766.396154	9290.000000	732.191503	172.985730	2767.000000	6.443797	10.182855	10.357959	10.007751	0.073387	0.998818	1705512.321451	105.362675	882.828698	105.862675	217.671302	0.000000	0.000000	1579943.983640	1008.821910	1566.127745	25239.000000	2235.163509	178.616928	7.094365	10.277083	10.473165	10.081001	356.725517	0.998526	14821361.159535	335.926264	646.615753	336.426264	453.884247	0.000000	0.000000	310085.564348	586.999642	528.255117	5330.000000	438.681336	169.093965	6.736800	10.277447	10.481595	10.073299	349.928101	0.998211	582839.784403	1.004519	0.001449
154	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_034230_157CALCAL_out.fit	156.000000	0.000000	58897.654861	2458897.654861	2458897.654514	2458897.657182	2458897.657995	1.069239	69.237218	-40.240000	60.000000	14.274703	58.390444	8.826071	15.000000	30.000000	44.000000	0.274667	5.046395	0.198161	0.000407	0.010320	0.000405	675.009476	488.993741	488.993741	1822449.025127	1152.352788	966.404023	682.103945	966.904023	418.396055	0.000000	0.000000	500566.652264	706.858347	670.630386	746.412126	11758.000000	708.156952	179.985606	2829.000000	5.669031	9.202977	9.364692	9.041262	346.988428	0.998471	2223392.915670	104.845392	882.324402	105.345392	218.175598	0.000000	0.000000	1521038.201697	993.341365	1531.234131	32879.000000	2151.828875	180.790764	6.251262	9.347817	9.591502	9.104132	347.976679	0.996745	18770744.879993	335.479483	646.125720	335.979483	454.374280	0.000000	0.000000	301410.823429	584.114613	516.013154	7086.000000	426.409088	173.386002	5.597454	9.234688	9.429119	9.040257	0.437805	0.998228	789028.765788	1.007571	0.001493
155	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_034341_158CALCAL_out.fit	157.000000	0.000000	58897.655683	2458897.655683	2458897.655336	2458897.658003	2458897.658817	1.069418	69.211908	-40.240000	60.000000	14.274703	58.390444	9.889449	15.000000	30.000000	44.000000	0.274624	5.089671	0.196476	0.000412	0.010596	0.000409	667.305218	480.345494	480.345494	1793679.076327	1147.013930	965.738480	682.414255	966.238480	418.085745	0.000000	0.000000	492587.719485	706.858347	667.591212	737.858304	8462.000000	696.869071	179.976887	2826.000000	6.806789	10.171618	10.463353	9.879884	3.005940	0.996679	1499682.036463	104.300965	882.575861	104.800965	217.924139	0.000000	0.000000	1499134.557205	988.617419	1516.395047	23575.000000	2120.841557	183.592660	7.162003	10.259959	10.433526	10.086393	3.348098	0.998840	13182796.525795	334.793441	646.428323	335.293441	454.071677	0.000000	0.000000	294544.519122	581.615470	506.424836	4926.000000	416.695255	174.808917	6.873483	10.219521	10.459793	9.979248	11.968908	0.997356	522347.652669	1.007414	0.001511
