pl_name,default_flag,soltype,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_age,st_ageerr1,st_ageerr2,st_agelim,sy_jmag,sy_jmagerr1,sy_jmagerr2
Kepler-116 b,1,Published Confirmed,5.96873400,0.00000900,-0.00000900,0,0.069000,,,0,,,,,3.420,0.650,-0.650,0,0.305,0.058,-0.058,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5600,0.2400,-0.2400,0,1.45,0.27,-0.27,0,,,,,,,,,,,,,12.7030000,0.0210000,-0.0210000
Kepler-116 c,1,Published Confirmed,13.07163000,0.00005600,-0.00005600,0,0.116000,,,0,,,,,2.300,0.440,-0.440,0,0.205,0.039,-0.039,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.1900,0.2100,-0.2100,0,1.45,0.27,-0.27,0,,,,,,,,,,,,,12.7030000,0.0210000,-0.0210000
Kepler-1160 b,1,Published Confirmed,7.97034958,0.00003122,-0.00003122,0,,,,,,,,,2.140,0.280,-0.140,0,0.191,0.025,-0.012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89,0.11,-0.05,0,0.92,0.04,-0.04,0,0.010,0.127,-0.163,0,4.570,5.710,-2.840,0,14.5790000,0.0330000,-0.0330000
Kepler-1161 b,1,Published Confirmed,10.71252541,0.00003876,-0.00003876,0,,,,,,,,,2.130,0.500,-0.130,0,0.190,0.045,-0.012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57,0.03,-0.03,0,0.59,0.03,-0.04,0,-0.350,0.133,-0.148,0,3.390,4.590,-1.820,0,13.8750000,0.0320000,-0.0320000
Kepler-1162 b,1,Published Confirmed,32.56370690,0.00024720,-0.00024720,0,,,,,,,,,2.210,0.500,-0.210,0,0.197,0.045,-0.019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84,0.07,-0.05,0,0.89,0.04,-0.04,0,-0.030,0.148,-0.149,0,4.370,5.890,-2.740,0,14.1780000,0.0260000,-0.0260000
Kepler-1163 b,1,Published Confirmed,6.11786898,0.00002808,-0.00002808,0,,,,,,,,,1.030,0.170,-0.110,0,0.092,0.015,-0.010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,0.23,-0.13,0,1.22,0.07,-0.05,0,0.020,0.079,-0.085,0,2.880,0.550,-0.952,0,11.2530000,0.0230000,-0.0230000
Kepler-1164 b,1,Published Confirmed,3.97599768,0.00001086,-0.00001086,0,,,,,,,,,1.120,0.040,-0.070,0,0.100,0.004,-0.006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79,0.02,-0.02,0,0.85,0.03,-0.04,0,-0.030,0.105,-0.105,0,3.630,2.800,-1.820,0,12.7190000,0.0210000,-0.0210000
Kepler-1165 b,1,Published Confirmed,9.47852200,0.00005909,-0.00005909,0,,,,,,,,,1.550,0.500,-0.190,0,0.138,0.045,-0.017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18,0.39,-0.14,0,1.13,0.12,-0.08,0,0.050,0.135,-0.155,0,3.240,1.360,-1.460,0,13.3620000,0.0250000,-0.0250000
Kepler-1165 c,1,Published Confirmed,29.96870041,,,0,,,,,,,,,3.361,,,0,0.300,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08,0.34,-0.11,0,1.13,0.16,-0.16,0,-0.040,0.250,-0.300,0,,,,0,13.3620000,0.0250000,-0.0250000
Kepler-1166 b,1,Published Confirmed,33.24068820,0.00028000,-0.00028000,0,,,,,,,,,1.690,0.620,-0.140,0,0.151,0.055,-0.012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,0.10,-0.06,0,0.90,0.04,-0.05,0,-0.020,0.143,-0.180,0,4.900,6.660,-3.130,0,13.2230000,0.0260000,-0.0260000
Kepler-1167 b,1,Published Confirmed,1.00393374,0.00000268,-0.00000268,0,,,,,,,,,1.710,0.120,-0.120,0,0.153,0.011,-0.011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.04,-0.04,0,0.79,0.04,-0.05,0,-0.050,0.163,-0.175,0,4.270,6.200,-2.480,0,14.3270000,0.0280000,-0.0280000
Kepler-1168 b,1,Published Confirmed,55.82265390,0.00038710,-0.00038710,0,,,,,,,,,2.500,0.180,-0.130,0,0.223,0.016,-0.012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82,0.04,-0.04,0,0.87,0.04,-0.04,0,0.130,0.152,-0.167,0,4.270,5.870,-2.530,0,14.1460000,0.0270000,-0.0270000
Kepler-1169 b,1,Published Confirmed,6.11009134,0.00002806,-0.00002806,0,,,,,,,,,0.940,0.060,-0.060,0,0.084,0.005,-0.005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23,0.06,-0.05,0,1.24,0.04,-0.04,0,0.260,0.067,-0.059,0,1.380,0.508,-0.270,0,11.7190000,0.0220000,-0.0220000
Kepler-117 b,1,Published Confirmed,18.79592280,0.00000750,-0.00000750,0,0.144500,0.004700,-0.001400,0,29.87500,10.48800,-10.48800,0,8.059,0.269,-0.269,0,0.719,0.024,-0.024,0,29.87500,10.48800,-10.48800,0,0.09400,0.03300,-0.03300,0,Mass,0.30000,0.11000,-0.11000,0,0.049300,0.006200,-0.006200,0,,,,,984,18,-18,0,0.4460,0.0320,-0.0320,0,1.61,0.05,-0.05,0,1.13,0.13,-0.02,0,-0.040,0.100,-0.100,0,5.300,1.400,-1.400,0,13.3240000,0.0260000,-0.0260000
Kepler-117 c,1,Published Confirmed,50.79039100,0.00001400,-0.00001400,0,0.280400,0.009200,-0.002800,0,584.78000,57.21000,-57.21000,0,12.341,0.392,-0.392,0,1.101,0.035,-0.035,0,584.78000,57.21000,-57.21000,0,1.84000,0.18000,-0.18000,0,Mass,1.74000,0.18000,-0.18000,0,0.032300,0.003300,-0.003300,0,,,,,704,15,-15,0,0.2680,0.0360,-0.0870,0,1.61,0.05,-0.05,0,1.13,0.13,-0.02,0,-0.040,0.100,-0.100,0,5.300,1.400,-1.400,0,13.3240000,0.0260000,-0.0260000
Kepler-1170 b,1,Published Confirmed,9.98969327,0.00004242,-0.00004242,0,,,,,,,,,2.410,0.190,-0.170,0,0.215,0.017,-0.015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,0.05,-0.05,0,0.80,0.04,-0.05,0,-0.090,0.177,-0.189,0,4.900,5.890,-3.050,0,14.4580000,0.0270000,-0.0270000
Kepler-1171 b,1,Published Confirmed,1.44259224,0.00000219,-0.00000219,0,,,,,,,,,2.560,0.680,-0.500,0,0.228,0.061,-0.045,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95,0.51,-0.38,0,1.58,0.18,-0.17,0,-0.010,0.152,-0.175,0,1.350,0.330,-0.190,0,10.7530000,0.0210000,-0.0210000
Kepler-1172 b,1,Published Confirmed,26.02044230,0.00018860,-0.00018860,0,,,,,,,,,3.200,0.400,-0.280,0,0.285,0.036,-0.025,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89,0.11,-0.07,0,0.92,0.06,-0.06,0,-0.040,0.145,-0.193,0,4.370,5.380,-2.680,0,14.6250000,0.0300000,-0.0300000
Kepler-1173 b,1,Published Confirmed,0.76985360,0.00000120,-0.00000120,0,,,,,,,,,0.890,0.230,-0.070,0,0.079,0.021,-0.006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82,0.06,-0.04,0,0.86,0.04,-0.05,0,0.000,0.148,-0.164,0,4.790,6.400,-3.000,0,12.4160000,0.0190000,-0.0190000
Kepler-1174 b,1,Published Confirmed,6.89225223,0.00002664,-0.00002664,0,,,,,,,,,1.590,0.310,-0.160,0,0.142,0.028,-0.014,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04,0.20,-0.10,0,1.04,0.07,-0.07,0,-0.040,0.148,-0.205,0,3.550,2.370,-1.870,0,13.1510000,0.0210000,-0.0210000
Kepler-1175 b,1,Published Confirmed,37.94563000,0.00017320,-0.00017320,0,,,,,,,,,2.990,0.270,-0.230,0,0.267,0.024,-0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,0.07,-0.06,0,0.90,0.04,-0.05,0,-0.040,0.153,-0.178,0,4.170,5.560,-2.500,0,14.6280000,0.0290000,-0.0290000
Kepler-1176 b,1,Published Confirmed,24.17385790,0.00013360,-0.00013360,0,,,,,,,,,2.450,0.630,-0.320,0,0.219,0.056,-0.029,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02,0.26,-0.13,0,1.01,0.11,-0.08,0,-0.010,0.138,-0.165,0,3.800,3.300,-2.020,0,13.7600000,0.0230000,-0.0230000
Kepler-1177 b,1,Published Confirmed,106.24754700,0.00182200,-0.00182200,0,,,,,,,,,1.900,0.160,-0.120,0,0.170,0.014,-0.011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,0.07,-0.05,0,0.98,0.03,-0.04,0,0.020,0.096,-0.102,0,4.470,2.760,-2.410,0,13.3500000,0.0260000,-0.0260000
Kepler-1178 b,1,Published Confirmed,31.80634000,0.00038570,-0.00038570,0,,,,,,,,,1.070,0.060,-0.080,0,0.095,0.005,-0.007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.03,-0.04,0,0.80,0.04,-0.04,0,-0.050,0.155,-0.173,0,4.680,6.210,-2.850,0,12.3230000,0.0260000,-0.0260000
Kepler-1179 b,1,Published Confirmed,2.68505749,0.00000410,-0.00000410,0,,,,,,,,,1.320,0.090,-0.080,0,0.118,0.008,-0.007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81,0.05,-0.04,0,0.84,0.04,-0.05,0,-0.030,0.148,-0.169,0,4.900,6.350,-3.070,0,12.6990000,0.0190000,-0.0190000
Kepler-118 b,1,Published Confirmed,7.51849600,0.00005600,-0.00005600,0,0.073000,,,0,,,,,1.960,0.940,-0.940,0,0.175,0.084,-0.084,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200,0.3500,-0.3500,0,1.09,0.49,-0.49,0,,,,,,,,,,,,,13.2500000,0.0260000,-0.0260000
Kepler-118 c,1,Published Confirmed,20.17202000,0.00001300,-0.00001300,0,0.141000,,,0,,,,,7.680,3.430,-3.430,0,0.685,0.306,-0.306,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0200,0.1500,-0.1500,0,1.09,0.49,-0.49,0,,,,,,,,,,,,,13.2500000,0.0260000,-0.0260000
Kepler-1180 b,1,Published Confirmed,16.86012860,0.00013690,-0.00013690,0,,,,,,,,,1.990,0.550,-0.270,0,0.178,0.049,-0.024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14,0.31,-0.15,0,1.09,0.16,-0.09,0,0.000,0.136,-0.178,0,3.090,1.990,-1.310,0,13.8870000,0.0240000,-0.0240000
Kepler-1181 b,1,Published Confirmed,4.89337519,0.00002526,-0.00002526,0,,,,,,,,,1.570,0.650,-0.260,0,0.140,0.058,-0.023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.30,0.54,-0.21,0,1.17,0.17,-0.10,0,0.030,0.126,-0.166,0,3.240,1.000,-1.300,0,12.6060000,0.0250000,-0.0250000
Kepler-1182 b,1,Published Confirmed,11.17394617,0.00006278,-0.00006278,0,,,,,,,,,2.410,0.600,-0.500,0,0.215,0.054,-0.045,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05,0.26,-0.13,0,1.04,0.11,-0.09,0,0.010,0.136,-0.180,0,3.390,2.550,-1.720,0,14.1100000,0.0280000,-0.0280000
Kepler-1183 b,1,Published Confirmed,28.50571890,0.00030310,-0.00030310,0,,,,,,,,,2.820,0.520,-0.300,0,0.252,0.046,-0.027,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.18,-0.10,0,1.00,0.06,-0.07,0,0.040,0.144,-0.166,0,4.270,3.300,-2.480,0,14.4930000,0.0300000,-0.0300000
Kepler-1184 b,1,Published Confirmed,53.59910440,0.00036740,-0.00036740,0,,,,,,,,,2.680,0.600,-0.300,0,0.239,0.054,-0.027,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07,0.20,-0.11,0,1.05,0.07,-0.07,0,-0.040,0.146,-0.182,0,3.550,1.990,-1.790,0,13.8660000,0.0240000,-0.0240000
Kepler-1185 b,1,Published Confirmed,104.35189760,0.00067050,-0.00067050,0,,,,,,,,,1.330,0.080,-0.050,0,0.119,0.007,-0.004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87,0.02,-0.02,0,0.96,0.02,-0.02,0,-0.040,0.092,-0.086,0,1.550,0.685,-0.366,0,11.3860000,0.0230000,-0.0230000
Kepler-1186 b,1,Published Confirmed,16.07677615,0.00007199,-0.00007199,0,,,,,,,,,2.230,0.360,-0.220,0,0.199,0.032,-0.020,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93,0.15,-0.06,0,0.95,0.04,-0.05,0,0.000,0.138,-0.172,0,4.470,4.700,-2.780,0,14.1440000,0.0270000,-0.0270000
Kepler-1187 b,1,Published Confirmed,18.87064068,0.00006002,-0.00006002,0,,,,,,,,,2.610,0.510,-0.280,0,0.233,0.045,-0.025,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09,0.21,-0.12,0,1.06,0.09,-0.07,0,-0.010,0.147,-0.171,0,3.390,2.180,-1.660,0,13.5070000,0.0250000,-0.0250000
Kepler-1188 b,1,Published Confirmed,17.13695430,0.00012140,-0.00012140,0,,,,,,,,,2.080,0.490,-0.220,0,0.186,0.044,-0.020,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06,0.25,-0.10,0,1.04,0.07,-0.07,0,0.000,0.130,-0.195,0,4.170,2.470,-2.300,0,13.9210000,0.0250000,-0.0250000
Kepler-1189 b,1,Published Confirmed,3.78858982,0.00002274,-0.00002274,0,,,,,,,,,1.770,0.520,-0.480,0,0.158,0.046,-0.043,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16,0.34,-0.15,0,1.11,0.10,-0.08,0,0.080,0.143,-0.142,0,3.390,1.910,-1.660,0,13.0660000,0.0260000,-0.0260000
Kepler-119 b,1,Published Confirmed,2.42208200,0.00000100,-0.00000100,0,0.035000,,,0,,,,,3.600,1.370,-1.370,0,0.321,0.122,-0.122,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3000,0.1500,-0.1500,0,0.84,0.32,-0.32,0,,,,,,,,,,,,,12.9970000,0.0230000,-0.0230000
Kepler-119 c,1,Published Confirmed,4.12510300,0.00002800,-0.00002800,0,0.049000,,,0,,,,,0.920,0.350,-0.350,0,0.082,0.031,-0.031,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5100,0.3800,-0.3800,0,0.84,0.32,-0.32,0,,,,,,,,,,,,,12.9970000,0.0230000,-0.0230000
Kepler-1190 b,1,Published Confirmed,10.45843441,0.00005281,-0.00005281,0,,,,,,,,,1.330,0.050,-0.110,0,0.119,0.004,-0.010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,0.02,-0.04,0,0.76,0.03,-0.04,0,-0.020,0.149,-0.161,0,3.980,6.110,-2.250,0,12.8620000,0.0250000,-0.0250000
Kepler-1191 b,1,Published Confirmed,5.60014851,0.00001909,-0.00001909,0,,,,,,,,,1.510,0.130,-0.110,0,0.135,0.012,-0.010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81,0.06,-0.06,0,0.85,0.05,-0.05,0,-0.080,0.157,-0.182,0,4.570,5.850,-2.890,0,14.0810000,0.0230000,-0.0230000
Kepler-1192 b,1,Published Confirmed,25.20347870,0.00012780,-0.00012780,0,,,,,,,,,2.360,0.240,-0.220,0,0.211,0.021,-0.020,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,0.08,-0.07,0,0.86,0.05,-0.07,0,-0.160,0.187,-0.199,0,4.470,6.150,-2.820,0,14.4930000,0.0290000,-0.0290000
Kepler-1193 b,1,Published Confirmed,2.83265213,0.00000903,-0.00000903,0,,,,,,,,,1.320,0.210,-0.170,0,0.118,0.019,-0.015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21,0.19,-0.15,0,1.08,0.06,-0.04,0,0.120,0.074,-0.076,0,5.010,1.560,-2.210,0,12.4250000,0.0240000,-0.0240000
Kepler-1194 b,1,Published Confirmed,16.22371307,0.00008867,-0.00008867,0,,,,,,,,,1.510,0.120,-0.090,0,0.135,0.011,-0.008,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.06,-0.05,0,0.94,0.04,-0.04,0,0.000,0.104,-0.105,0,4.790,3.440,-2.800,0,12.9010000,0.0230000,-0.0230000
Kepler-1195 b,1,Published Confirmed,8.49642241,0.00002872,-0.00002872,0,,,,,,,,,2.080,0.190,-0.170,0,0.186,0.017,-0.015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71,0.05,-0.06,0,0.74,0.05,-0.06,0,-0.250,0.194,-0.212,0,4.470,6.100,-2.690,0,14.4420000,0.0290000,-0.0290000
Kepler-1196 b,1,Published Confirmed,66.18490310,0.00046610,-0.00046610,0,,,,,,,,,2.230,0.370,-0.210,0,0.199,0.033,-0.019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,0.15,-0.09,0,0.98,0.06,-0.06,0,0.000,0.130,-0.166,0,3.980,3.540,-2.270,0,13.6470000,0.0230000,-0.0230000
Kepler-1197 b,1,Published Confirmed,2.03231845,0.00000375,-0.00000375,0,,,,,,,,,1.250,0.030,-0.090,0,0.112,0.003,-0.008,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,0.01,-0.01,0,0.78,0.02,-0.03,0,0.060,0.099,-0.097,0,2.690,2.340,-1.090,0,13.4700000,0.0250000,-0.0250000
Kepler-1198 b,1,Published Confirmed,7.68477160,0.00003250,-0.00003250,0,,,,,,,,,1.470,0.180,-0.100,0,0.131,0.016,-0.009,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.90,0.10,-0.06,0,0.93,0.04,-0.05,0,0.030,0.157,-0.171,0,4.680,5.420,-2.940,0,13.4830000,0.0220000,-0.0220000
Kepler-1199 b,1,Published Confirmed,15.04471980,0.00010840,-0.00010840,0,,,,,,,,,1.150,0.210,-0.160,0,0.103,0.019,-0.014,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17,0.21,-0.16,0,0.94,0.10,-0.06,0,-0.270,0.116,-0.128,0,7.760,2.330,-3.530,0,11.9650000,0.0220000,-0.0220000
Kepler-12 b,1,Published Confirmed,4.43796290,0.00000060,-0.00000060,0,0.055300,0.001000,-0.001200,0,137.30256,16.84499,-16.20933,0,19.661,0.347,-0.404,0,1.754,0.031,-0.036,0,137.30256,16.84499,-16.20933,0,0.43200,0.05300,-0.05100,0,Mass,0.11000,0.02000,-0.02000,0,,,,,,,,,1480,30,-30,0,0.1680,0.0100,-0.0120,0,1.48,0.03,-0.03,0,1.17,0.05,-0.05,0,0.070,0.040,-0.040,0,,,,,12.4060000,0.0260000,-0.0260000
Kepler-120 b,1,Published Confirmed,6.31250100,0.00000800,-0.00000800,0,0.055000,,,0,,,,,2.150,0.170,-0.170,0,0.192,0.015,-0.015,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.7900,0.2900,-0.2900,0,0.53,0.03,-0.03,0,,,,,,,,,,,,,13.0190000,0.0230000,-0.0230000
Kepler-120 c,1,Published Confirmed,12.79458500,0.00004400,-0.00004400,0,0.088000,,,0,,,,,1.530,0.090,-0.090,0,0.136,0.008,-0.008,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.4100,0.2200,-0.2200,0,0.53,0.03,-0.03,0,,,,,,,,,,,,,13.0190000,0.0230000,-0.0230000
Kepler-1200 b,1,Published Confirmed,1.11854972,0.00000312,-0.00000312,0,,,,,,,,,1.060,0.060,-0.080,0,0.095,0.005,-0.007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.70,0.03,-0.04,0,0.74,0.04,-0.05,0,0.040,0.156,-0.196,0,3.020,5.910,-1.480,0,13.9600000,0.0250000,-0.0250000
Kepler-1201 b,1,Published Confirmed,15.18725932,0.00008158,-0.00008158,0,,,,,,,,,2.290,0.910,-0.430,0,0.204,0.081,-0.038,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24,0.46,-0.19,0,1.15,0.17,-0.11,0,0.030,0.131,-0.167,0,2.950,1.390,-1.140,0,13.5620000,0.0240000,-0.0240000
Kepler-1202 b,1,Published Confirmed,28.68513240,0.00018990,-0.00018990,0,,,,,,,,,2.940,0.910,-0.310,0,0.262,0.081,-0.028,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04,0.22,-0.10,0,1.03,0.06,-0.06,0,0.060,0.147,-0.160,0,4.170,2.780,-2.410,0,14.3480000,0.0290000,-0.0290000
Kepler-1203 b,1,Published Confirmed,0.58800076,0.00000058,-0.00000058,0,,,,,,,,,1.060,0.060,-0.040,0,0.095,0.005,-0.004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61,0.01,-0.02,0,0.64,0.02,-0.02,0,0.010,0.092,-0.088,0,3.470,4.400,-1.800,0,12.8610000,0.0210000,-0.0210000
Kepler-1204 b,1,Published Confirmed,85.73502850,0.00063730,-0.00063730,0,,,,,,,,,3.050,0.870,-0.300,0,0.272,0.078,-0.027,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03,0.29,-0.10,0,1.03,0.06,-0.06,0,0.060,0.127,-0.145,0,4.270,3.000,-2.500,0,14.1190000,0.0270000,-0.0270000
Kepler-1205 b,1,Published Confirmed,1.07839035,0.00000160,-0.00000160,0,,,,,,,,,1.410,0.100,-0.090,0,0.126,0.009,-0.008,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81,0.05,-0.05,0,0.84,0.04,-0.05,0,-0.040,0.162,-0.165,0,4.900,6.140,-3.010,0,13.8700000,0.0260000,-0.0260000
Kepler-1206 b,1,Published Confirmed,1.21699766,0.00000261,-0.00000261,0,,,,,,,,,1.640,0.090,-0.080,0,0.146,0.008,-0.007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.03,-0.03,0,0.80,0.03,-0.04,0,0.070,0.147,-0.150,0,3.550,6.590,-2.000,0,14.2900000,0.0280000,-0.0280000
Kepler-1207 b,1,Published Confirmed,13.68237119,0.00008986,-0.00008986,0,,,,,,,,,1.620,0.510,-0.180,0,0.145,0.045,-0.016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06,0.23,-0.10,0,1.06,0.06,-0.06,0,0.050,0.145,-0.155,0,3.630,2.220,-1.950,0,13.3650000,0.0230000,-0.0230000
Kepler-1208 b,1,Published Confirmed,11.08507637,0.00005235,-0.00005235,0,,,,,,,,,2.320,0.190,-0.140,0,0.207,0.017,-0.012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,0.04,-0.04,0,0.80,0.04,-0.04,0,-0.030,0.148,-0.173,0,4.470,6.300,-2.690,0,14.4200000,0.0340000,-0.0340000
Kepler-1209 b,1,Published Confirmed,25.36911600,0.00012490,-0.00012490,0,,,,,,,,,1.510,0.320,-0.180,0,0.135,0.029,-0.016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38,0.29,-0.16,0,1.23,0.09,-0.05,0,0.120,0.085,-0.080,0,3.090,0.550,-1.030,0,11.4990000,0.0230000,-0.0230000
Kepler-121 b,1,Published Confirmed,3.17742200,0.00000300,-0.00000300,0,0.039000,,,0,,,,,2.340,1.270,-1.270,0,0.209,0.113,-0.113,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.1100,0.2100,-0.2100,0,0.70,0.38,-0.38,0,,,,,,,,,,,,,13.3200000,0.0250000,-0.0250000
Kepler-121 c,1,Published Confirmed,41.00801100,0.00019100,-0.00019100,0,0.216000,,,0,,,,,2.270,1.250,-1.250,0,0.203,0.112,-0.112,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.4900,0.2300,-0.2300,0,0.70,0.38,-0.38,0,,,,,,,,,,,,,13.3200000,0.0250000,-0.0250000
Kepler-1210 b,1,Published Confirmed,8.07124073,0.00004899,-0.00004899,0,,,,,,,,,1.700,0.300,-0.130,0,0.152,0.027,-0.012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.16,-0.07,0,0.94,0.04,-0.05,0,0.040,0.138,-0.166,0,5.130,5.640,-3.320,0,14.2660000,0.0280000,-0.0280000
Kepler-1211 b,1,Published Confirmed,11.01816836,0.00007975,-0.00007975,0,,,,,,,,,2.550,0.420,-0.410,0,0.227,0.037,-0.037,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94,0.13,-0.08,0,0.96,0.06,-0.07,0,-0.080,0.165,-0.194,0,4.170,4.190,-2.450,0,14.7530000,0.0290000,-0.0290000
Kepler-1212 b,1,Published Confirmed,12.94130146,0.00007910,-0.00007910,0,,,,,,,,,2.140,0.580,-0.270,0,0.191,0.052,-0.024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15,0.31,-0.14,0,1.10,0.11,-0.08,0,0.030,0.134,-0.151,0,3.240,1.800,-1.510,0,13.8720000,0.0240000,-0.0240000
Kepler-1213 b,1,Published Confirmed,5.34982412,0.00002659,-0.00002659,0,,,,,,,,,1.190,0.130,-0.100,0,0.106,0.012,-0.009,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21,0.13,-0.09,0,1.14,0.04,-0.04,0,0.130,0.076,-0.083,0,3.470,1.220,-1.400,0,12.3670000,0.0270000,-0.0270000
Kepler-1214 b,1,Published Confirmed,18.82634264,0.00008784,-0.00008784,0,,,,,,,,,2.360,0.190,-0.110,0,0.211,0.017,-0.010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80,0.04,-0.03,0,0.85,0.03,-0.04,0,0.050,0.155,-0.146,0,4.680,6.110,-2.850,0,13.8320000,0.0260000,-0.0260000
Kepler-1215 b,1,Published Confirmed,4.76703963,0.00002300,-0.00002300,0,,,,,,,,,1.220,0.180,-0.120,0,0.109,0.016,-0.011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93,0.13,-0.07,0,0.95,0.04,-0.05,0,0.010,0.139,-0.160,0,4.790,5.000,-3.040,0,13.1620000,0.0230000,-0.0230000
Kepler-1216 b,1,Published Confirmed,4.37034536,0.00001993,-0.00001993,0,,,,,,,,,1.390,0.220,-0.110,0,0.124,0.020,-0.010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,0.15,-0.07,0,0.99,0.04,-0.05,0,0.030,0.140,-0.158,0,4.070,3.640,-2.380,0,13.9700000,0.0210000,-0.0210000
