pl_name,default_flag,soltype,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_rotp,st_rotperr1,st_rotperr2,st_rotplim,sy_dist,sy_disterr1,sy_disterr2,sy_jmag,sy_jmagerr1,sy_jmagerr2
Kepler-28 c,1,Published Confirmed,8.98580000,,,0,0.081000,,,0,3.400,,,0,0.303,,,0,432.23000,,,1,1.36000,,,1,Mass,,,,,,,,,,,,,,,,,,,,,,,,,4590.00,,,0,0.70,,,0,0.75,,,0,0.340,,,0,,,,,4.29,,,0,,,,,,,,,438.3590000,4.6705000,-4.6705000,13.3340000,0.0230000,-0.0230000
Kepler-282 d,1,Published Confirmed,24.80600000,,,0,,,,,2.460,1.000,-0.200,0,0.219,0.089,-0.018,0,61.00000,35.90000,-36.10000,0,0.19200,0.11300,-0.11400,0,Mass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89,0.36,-0.07,0,0.97,0.10,-0.12,0,,,,,,,,,4.53,0.03,-0.30,0,,,,,,,,,1337.6100000,44.6100000,-41.8700000,14.0800000,0.0280000,-0.0280000
Kepler-282 e,1,Published Confirmed,44.34700000,,,0,,,,,3.100,1.260,-0.250,0,0.277,0.112,-0.022,0,56.20000,16.20000,-16.70000,0,0.17700,0.05100,-0.05300,0,Mass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89,0.36,-0.07,0,0.97,0.10,-0.12,0,,,,,,,,,4.53,0.03,-0.30,0,,,,,,,,,1337.6100000,44.6100000,-41.8700000,14.0800000,0.0280000,-0.0280000
Kepler-289 b,1,Published Confirmed,34.54500000,0.00050000,-0.00050000,0,0.210000,0.010000,-0.010000,0,2.150,0.100,-0.100,0,0.192,0.009,-0.009,0,7.30000,6.80000,-6.80000,0,0.02300,0.02100,-0.02100,0,Mass,4.10000,3.90000,-3.90000,0,,,,,,,,,,,,,89.590,0.300,-0.480,0,0.0400,0.6600,-0.6800,0,5990.00,38.00,-38.00,0,1.00,0.02,-0.02,0,1.08,0.02,-0.02,0,0.050,0.040,-0.040,0,0.061,0.022,-0.023,0,4.47,0.01,-0.01,0,0.650,0.440,-0.440,0,,,,,704.4380000,8.8090000,-8.8090000,12.8610000,0.0220000,-0.0220000
Kepler-289 c,1,Published Confirmed,125.85180000,0.00760000,-0.00760000,0,0.510000,0.030000,-0.030000,0,11.590,0.190,-0.190,0,1.034,0.017,-0.017,0,132.00000,17.00000,-17.00000,0,0.42000,0.05000,-0.05000,0,Mass,0.47000,0.06000,-0.06000,0,,,,,,,,,,,,,89.794,0.017,-0.016,0,0.3940,0.0260,-0.0290,0,5990.00,38.00,-38.00,0,1.00,0.02,-0.02,0,1.08,0.02,-0.02,0,0.050,0.040,-0.040,0,0.061,0.022,-0.023,0,4.47,0.01,-0.01,0,0.650,0.440,-0.440,0,,,,,704.4380000,8.8090000,-8.8090000,12.8610000,0.0220000,-0.0220000
Kepler-289 d,1,Published Confirmed,66.06340000,0.01140000,-0.01140000,0,0.330000,0.020000,-0.020000,0,2.680,0.170,-0.170,0,0.239,0.015,-0.015,0,4.00000,0.90000,-0.90000,0,0.01300,0.00300,-0.00300,0,Mass,1.20000,0.30000,-0.30000,0,,,,,,,,,,,,,89.730,0.200,-0.380,0,0.0500,0.7000,-0.7600,0,5990.00,38.00,-38.00,0,1.00,0.02,-0.02,0,1.08,0.02,-0.02,0,0.050,0.040,-0.040,0,0.061,0.022,-0.023,0,4.47,0.01,-0.01,0,0.650,0.440,-0.440,0,,,,,704.4380000,8.8090000,-8.8090000,12.8610000,0.0220000,-0.0220000
Kepler-29 b,1,Published Confirmed,10.33974000,0.00014000,-0.00015000,0,,,,,2.550,0.120,-0.120,0,0.227,0.011,-0.011,0,5.00000,1.50000,-1.30000,0,0.01573,0.00472,-0.00409,0,Mass,1.65000,0.53000,-0.49000,0,0.000000,,,0,55.90,6.50,-4.80,0,,,,,89.130,0.450,-0.230,0,0.3790,0.0830,-0.1850,0,5378.00,60.00,-60.00,0,0.73,0.03,-0.03,0,0.76,0.02,-0.03,0,-0.440,0.040,-0.040,0,,,,,4.60,0.10,-0.10,0,,,,,,,,,832.5320000,26.3765000,-26.3765000,14.1310000,0.0300000,-0.0300000
Kepler-29 c,1,Published Confirmed,13.28613000,0.00026000,-0.00021000,0,,,,,2.340,0.120,-0.110,0,0.209,0.011,-0.010,0,4.50000,1.10000,-1.10000,0,0.01416,0.00346,-0.00346,0,Mass,1.91000,0.57000,-0.54000,0,0.000000,,,0,34.40,3.80,-3.80,0,,,,,,,,,,,,,5378.00,60.00,-60.00,0,0.73,0.03,-0.03,0,0.76,0.02,-0.03,0,-0.440,0.040,-0.040,0,,,,,4.60,0.10,-0.10,0,,,,,,,,,832.5320000,26.3765000,-26.3765000,14.1310000,0.0300000,-0.0300000
Kepler-30 b,1,Published Confirmed,29.33434000,0.00815000,-0.00815000,0,0.180000,,,0,3.900,0.200,-0.200,0,0.348,0.018,-0.018,0,11.30000,1.40000,-1.40000,0,0.03600,0.00400,-0.00400,0,Mass,1.02000,0.13000,-0.13000,0,0.042000,0.003000,-0.003000,0,,,,,,,,,90.179,0.167,-0.167,0,0.3800,0.1200,-0.2000,0,5498.00,54.00,-54.00,0,0.95,0.12,-0.12,0,0.99,0.08,-0.08,0,0.180,0.270,-0.270,0,,,,,4.77,0.23,-0.23,0,2.000,0.800,-0.800,0,,,,,914.2210000,27.0815000,-27.0815000,13.9970000,0.0320000,-0.0320000
Kepler-30 c,1,Published Confirmed,60.32310500,0.00024400,-0.00024400,0,0.300000,,,0,12.300,0.400,-0.400,0,1.097,0.036,-0.036,0,640.00000,50.00000,-50.00000,0,2.01000,0.16000,-0.16000,0,Mass,1.88000,0.17000,-0.17000,0,0.011100,0.001000,-0.001000,0,,,,,,,,,90.323,0.030,-0.030,0,0.4000,0.0400,-0.0600,0,5498.00,54.00,-54.00,0,0.95,0.12,-0.12,0,0.99,0.08,-0.08,0,0.180,0.270,-0.270,0,,,,,4.77,0.23,-0.23,0,2.000,0.800,-0.800,0,,,,,914.2210000,27.0815000,-27.0815000,13.9970000,0.0320000,-0.0320000
Kepler-30 d,1,Published Confirmed,143.34394000,0.00858000,-0.00858000,0,0.500000,,,0,8.800,0.500,-0.500,0,0.785,0.045,-0.045,0,23.10000,2.70000,-2.70000,0,0.07300,0.00800,-0.00800,0,Mass,0.19000,0.02000,-0.02000,0,0.022000,0.005000,-0.005000,0,,,,,,,,,89.841,0.020,-0.020,0,0.3800,0.0800,-0.1400,0,5498.00,54.00,-54.00,0,0.95,0.12,-0.12,0,0.99,0.08,-0.08,0,0.180,0.270,-0.270,0,,,,,4.77,0.23,-0.23,0,2.000,0.800,-0.800,0,,,,,914.2210000,27.0815000,-27.0815000,13.9970000,0.0320000,-0.0320000
Kepler-305 b,1,Published Confirmed,5.48700000,,,0,,,,,3.600,0.900,-0.360,0,0.321,0.080,-0.032,0,10.50000,2.60000,-2.00000,0,0.03300,0.00800,-0.00600,0,Mass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80,0.20,-0.08,0,0.76,0.13,-0.06,0,,,,,,,,,4.51,0.07,-0.26,0,,,,,,,,,868.4770000,26.6400000,-25.1260000,14.2500000,0.0290000,-0.0290000
Kepler-305 c,1,Published Confirmed,8.29100000,,,0,,,,,3.300,0.820,-0.330,0,0.294,0.073,-0.029,0,6.00000,2.40000,-2.20000,0,0.01900,0.00800,-0.00700,0,Mass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80,0.20,-0.08,0,0.76,0.13,-0.06,0,,,,,,,,,4.51,0.07,-0.26,0,,,,,,,,,868.4770000,26.6400000,-25.1260000,14.2500000,0.0290000,-0.0290000
Kepler-307 b,1,Published Confirmed,10.42080000,0.00090000,-0.00080000,0,,,,,2.430,0.090,-0.090,0,0.217,0.008,-0.008,0,7.44000,0.91000,-0.87000,0,0.02341,0.00286,-0.00274,0,Mass,2.62000,0.38000,-0.34000,0,,,,,59.70,5.00,-5.00,0,,,,,,,,,,,,,5367.00,94.00,-94.00,0,0.81,0.02,-0.02,0,0.91,0.03,-0.03,0,0.190,0.100,-0.100,0,,,,,,,,,,,,,,,,,575.5810000,5.2610000,-5.1670000,12.8330000,0.0270000,-0.0270000
Kepler-307 c,1,Published Confirmed,13.07290000,0.00120000,-0.00120000,0,,,,,2.200,0.070,-0.070,0,0.196,0.006,-0.006,0,3.64000,0.65000,-0.58000,0,0.01145,0.00205,-0.00182,0,Mass,1.74000,0.30000,-0.30000,0,,,,,44.00,3.70,-3.70,0,,,,,,,,,,,,,5367.00,94.00,-94.00,0,0.81,0.02,-0.02,0,0.91,0.03,-0.03,0,0.190,0.100,-0.100,0,,,,,,,,,,,,,,,,,575.5810000,5.2610000,-5.1670000,12.8330000,0.0270000,-0.0270000
Kepler-31 c,1,Published Confirmed,42.63180000,0.00050000,-0.00050000,0,0.260000,,,0,5.300,1.100,-1.100,0,0.473,0.098,-0.098,0,1493.70000,,,1,4.70000,,,1,Mass,,,,,,,,,,,,,,,,,,,,,,,,,6340.00,200.00,-200.00,0,1.22,0.24,-0.24,0,1.21,0.17,-0.17,0,-0.076,0.400,-0.400,0,,,,,4.70,0.30,-0.30,0,,,,,,,,,1664.6400000,64.3400000,-64.3400000,14.2330000,0.0290000,-0.0290000
Kepler-31 d,1,Published Confirmed,87.64510000,0.00140000,-0.00140000,0,0.400000,,,0,3.900,0.800,-0.800,0,0.348,0.071,-0.071,0,2161.24400,,,1,6.80000,,,1,Mass,,,,,,,,,,,,,,,,,,,,,0.5000,0.4000,-0.5000,0,6340.00,200.00,-200.00,0,1.22,0.24,-0.24,0,1.21,0.17,-0.17,0,-0.076,0.400,-0.400,0,,,,,4.70,0.30,-0.30,0,,,,,,,,,1664.6400000,64.3400000,-64.3400000,14.2330000,0.0290000,-0.0290000
Kepler-32 b,1,Published Confirmed,5.90124000,0.00010000,-0.00010000,0,0.050000,,,0,2.200,0.200,-0.200,0,0.196,0.018,-0.018,0,1303.00000,,,1,4.10000,,,1,Mass,,,,,,,,,,,,,,,,,,,,,,,,,3900.00,200.00,-200.00,0,0.53,0.04,-0.04,0,0.58,0.05,-0.05,0,0.000,0.400,-0.400,0,,,,,4.64,0.30,-0.30,0,,,,,,,,,323.8470000,3.4025000,-3.4025000,13.6160000,0.0230000,-0.0230000
Kepler-32 c,1,Published Confirmed,8.75220000,0.00030000,-0.00030000,0,0.090000,,,0,2.000,0.200,-0.200,0,0.178,0.018,-0.018,0,158.90000,,,1,0.50000,,,1,Mass,,,,,,,,,,,,,,,,,,,,,,,,,3900.00,200.00,-200.00,0,0.53,0.04,-0.04,0,0.58,0.05,-0.05,0,0.000,0.400,-0.400,0,,,,,4.64,0.30,-0.30,0,,,,,,,,,323.8470000,3.4025000,-3.4025000,13.6160000,0.0230000,-0.0230000
Kepler-323 b,1,Published Confirmed,1.67832800,0.00000150,-0.00000150,0,0.027780,0.000680,-0.000680,0,1.381,0.035,-0.035,0,0.123,0.003,-0.003,0,3.90000,,,1,0.01227,,,1,Mass,8.20000,,,1,0.095000,,,1,1900.00,150.00,-150.00,0,1838,35,-35,0,88.300,1.500,-3.900,0,,,,,6004.00,71.00,-71.00,0,1.12,0.02,-0.02,0,1.01,0.07,-0.07,0,-0.140,0.050,-0.050,0,,,,,,,,,5.400,3.400,-2.800,0,,,,,454.8830000,6.6370000,-6.4520000,11.6890000,0.0220000,-0.0220000
Kepler-323 c,1,Published Confirmed,3.55382290,0.00000220,-0.00000220,0,0.045800,0.001100,-0.001100,0,1.570,0.040,-0.040,0,0.140,0.004,-0.004,0,6.80000,3.40000,-3.20000,0,0.02140,0.01070,-0.01007,0,Mass,9.60000,5.00000,-4.60000,0,0.095000,,,1,700.00,56.00,-56.00,0,1431,27,-27,0,88.700,1.300,-1.300,0,,,,,6004.00,71.00,-71.00,0,1.12,0.02,-0.02,0,1.01,0.07,-0.07,0,-0.140,0.050,-0.050,0,,,,,,,,,5.400,3.400,-2.800,0,,,,,454.8830000,6.6370000,-6.4520000,11.6890000,0.0220000,-0.0220000
Kepler-328 b,1,Published Confirmed,34.92100000,,,0,,,,,2.300,0.960,-0.230,0,0.205,0.086,-0.021,0,28.50000,12.90000,-12.30000,0,0.09000,0.04100,-0.03900,0,Mass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06,0.44,-0.11,0,1.15,0.22,-0.16,0,,,,,,,,,4.44,0.05,-0.27,0,,,,,,,,,2213.1900000,162.2500000,-141.8500000,14.4630000,0.0320000,-0.0320000
Kepler-328 c,1,Published Confirmed,71.31200000,,,0,,,,,5.400,2.240,-0.540,0,0.482,0.200,-0.048,0,39.40000,13.60000,-12.60000,0,0.12400,0.04300,-0.04000,0,Mass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06,0.44,-0.11,0,1.15,0.22,-0.16,0,,,,,,,,,4.44,0.05,-0.27,0,,,,,,,,,2213.1900000,162.2500000,-141.8500000,14.4630000,0.0320000,-0.0320000
Kepler-338 e,1,Published Confirmed,9.34100000,,,0,,,,,1.560,0.070,-0.070,0,0.139,0.006,-0.006,0,8.50000,7.20000,-6.30000,0,0.02700,0.02300,-0.02000,0,Mass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74,,,0,1.14,,,0,,,,,,,,,,,,,,,,,,,,,552.7980000,6.8030000,-6.6430000,11.0980000,0.0300000,-0.0300000
Kepler-34 b,1,Published Confirmed,288.82200000,0.06300000,-0.08100000,0,1.089600,0.000900,-0.000900,0,8.564,0.135,-0.157,0,0.764,0.012,-0.014,0,69.92000,3.49600,-3.17800,0,0.22000,0.01100,-0.01000,0,Mass,0.61300,0.04500,-0.04100,0,0.182000,0.016000,-0.020000,0,,,,,,,,,90.355,0.026,-0.018,0,,,,,5913.00,130.00,-130.00,0,1.16,0.00,0.00,0,1.05,0.00,0.00,0,-0.070,0.150,-0.150,0,0.173,0.036,-0.040,0,4.33,0.00,0.00,0,,,,,,,,,1800.8200000,87.5300000,-79.9000000,13.6050000,0.0250000,-0.0250000
Kepler-35 b,1,Published Confirmed,131.45800000,0.07700000,-0.10500000,0,0.603470,0.001010,-0.001030,0,8.160,0.157,-0.157,0,0.728,0.014,-0.014,0,40.36300,6.35600,-6.35600,0,0.12700,0.02000,-0.02000,0,Mass,0.41000,0.07000,-0.06900,0,0.042000,0.007000,-0.004000,0,,,,,,,,,90.760,0.120,-0.090,0,,,,,5606.00,150.00,-150.00,0,1.03,0.00,0.00,0,0.89,0.01,-0.01,0,-0.340,0.200,-0.200,0,-0.027,0.044,-0.049,0,4.36,0.00,0.00,0,,,,,,,,,1819.1700000,120.9600000,-107.0300000,14.4250000,0.0350000,-0.0350000
Kepler-350 c,1,Published Confirmed,17.84900000,,,0,,,,,3.100,1.420,-0.600,0,0.277,0.127,-0.054,0,6.10000,3.30000,-3.20000,0,0.01900,0.01000,-0.01000,0,Mass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,0.57,-0.24,0,1.00,0.20,-0.12,0,,,,,,,,,4.24,0.18,-0.25,0,,,,,,,,,956.8590000,19.8105000,-19.8105000,12.7180000,0.0230000,-0.0230000
Kepler-350 d,1,Published Confirmed,26.13600000,,,0,,,,,2.800,1.280,-0.540,0,0.250,0.114,-0.048,0,14.90000,5.30000,-4.70000,0,0.04700,0.01700,-0.01500,0,Mass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,0.57,-0.24,0,1.00,0.20,-0.12,0,,,,,,,,,4.24,0.18,-0.25,0,,,,,,,,,956.8590000,19.8105000,-19.8105000,12.7180000,0.0230000,-0.0230000
Kepler-36 b,1,Published Confirmed,13.86825000,0.00050000,-0.00050000,0,,,,,1.498,0.061,-0.049,0,0.134,0.005,-0.004,0,3.83000,0.11000,-0.10000,0,0.01205,0.00035,-0.00031,0,Mass,6.26000,0.79000,-0.64000,0,0.000000,,,0,247.00,32.00,-32.00,0,,,,,,,,,,,,,5979.00,60.00,-60.00,0,1.63,0.04,-0.04,0,1.03,0.02,-0.02,0,-0.180,0.040,-0.040,0,,,,,4.10,0.10,-0.10,0,,,,,,,,,527.9560000,6.1050000,-5.9690000,11.1240000,0.0230000,-0.0230000
Kepler-36 c,1,Published Confirmed,16.21865000,0.00010000,-0.00010000,0,,,,,3.679,0.096,-0.091,0,0.328,0.009,-0.008,0,7.13000,0.18000,-0.18000,0,0.02243,0.00057,-0.00057,0,Mass,0.78700,0.06500,-0.06200,0,0.000000,,,0,191.00,9.70,-10.40,0,,,,,89.360,0.450,-0.290,0,0.1860,0.0800,-0.1310,0,5979.00,60.00,-60.00,0,1.63,0.04,-0.04,0,1.03,0.02,-0.02,0,-0.180,0.040,-0.040,0,,,,,4.10,0.10,-0.10,0,,,,,,,,,527.9560000,6.1050000,-5.9690000,11.1240000,0.0230000,-0.0230000
Kepler-37 b,1,Published Confirmed,13.36702000,0.00006000,-0.00006000,0,0.101900,0.001400,-0.001400,0,0.310,0.006,-0.008,0,0.028,0.001,-0.001,0,0.79000,,,1,0.00249,,,1,Mass,140.00000,,,1,0.098000,,,1,44.50,2.80,-2.80,0,718,10,-10,0,88.630,0.300,-0.530,0,,,,,5357.00,68.00,-68.00,0,0.79,0.01,-0.01,0,0.79,0.03,-0.03,0,-0.360,0.050,-0.050,0,,,,,,,,,7.600,3.400,-3.100,0,,,,,63.9207000,0.1196000,-0.1191000,8.3560000,0.0180000,-0.0180000
Kepler-37 c,1,Published Confirmed,21.30184800,0.00001800,-0.00001800,0,0.139000,0.002000,-0.002000,0,0.755,0.033,-0.055,0,0.067,0.003,-0.005,0,1.30000,,,1,0.00409,,,1,Mass,15.00000,,,1,0.099000,,,1,23.90,1.50,-1.50,0,615,9,-9,0,89.070,0.190,-0.330,0,,,,,5357.00,68.00,-68.00,0,0.79,0.01,-0.01,0,0.79,0.03,-0.03,0,-0.360,0.050,-0.050,0,,,,,,,,,7.600,3.400,-3.100,0,,,,,63.9207000,0.1196000,-0.1191000,8.3560000,0.0180000,-0.0180000
Kepler-37 d,1,Published Confirmed,39.79226220,0.00000650,-0.00000650,0,0.210900,0.003000,-0.003000,0,2.030,0.030,-0.039,0,0.181,0.003,-0.003,0,2.00000,,,1,0.00629,,,1,Mass,1.30000,,,1,0.100000,,,1,10.39,0.65,-0.65,0,499,7,-7,0,89.335,0.043,-0.047,0,,,,,5357.00,68.00,-68.00,0,0.79,0.01,-0.01,0,0.79,0.03,-0.03,0,-0.360,0.050,-0.050,0,,,,,,,,,7.600,3.400,-3.100,0,,,,,63.9207000,0.1196000,-0.1191000,8.3560000,0.0180000,-0.0180000
Kepler-38 b,1,Published Confirmed,105.59900000,0.03800000,-0.05300000,0,0.463200,0.008200,-0.009200,0,4.300,0.110,-0.110,0,0.384,0.010,-0.010,0,122.00000,,,1,0.38400,,,1,Mass,,,,,0.032000,,,1,,,,,475,,,0,89.442,0.030,-0.026,0,,,,,5623.00,50.00,-50.00,0,1.75,0.03,-0.03,0,0.94,0.06,-0.06,0,-0.110,0.080,-0.080,0,,,,,3.93,0.01,-0.01,0,10.000,3.000,-3.000,0,,,,,1174.5900000,20.5300000,-19.8500000,12.7300000,0.0230000,-0.0230000
Kepler-39 b,1,Published Confirmed,21.08721000,0.00003700,-0.00003700,0,0.164000,0.003000,-0.003000,0,13.900,1.010,-1.120,0,1.240,0.090,-0.100,0,6388.10000,413.20000,-381.40000,0,20.10000,1.30000,-1.30000,0,Mass,13.00000,3.00000,-2.20000,0,0.112000,0.057000,-0.057000,0,,,,,897,29,-29,0,89.070,0.220,-0.220,0,0.3600,0.0500,-0.0800,0,6350.00,100.00,-100.00,0,1.40,0.10,-0.10,0,1.29,0.06,-0.07,0,0.100,0.140,-0.140,0,,,,,4.40,0.15,-0.15,0,2.100,0.800,-0.900,0,,,,,1057.4100000,18.4400000,-18.4400000,13.2360000,0.0250000,-0.0250000
Kepler-396 b,1,Published Confirmed,42.99400000,,,0,,,,,3.500,1.280,-0.650,0,0.312,0.114,-0.058,0,75.50000,11.80000,-5.80000,0,0.23800,0.03700,-0.01800,0,Mass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06,0.39,-0.20,0,0.85,0.13,-0.06,0,,,,,,,,,4.32,0.18,-0.23,0,,,,,,,,,223.7570000,1.8120000,-1.7830000,10.6720000,0.0210000,-0.0210000
Kepler-396 c,1,Published Confirmed,88.50500000,,,0,,,,,5.300,1.950,-0.990,0,0.473,0.174,-0.088,0,17.90000,2.80000,-1.30000,0,0.05600,0.00900,-0.00400,0,Mass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06,0.39,-0.20,0,0.85,0.13,-0.06,0,,,,,,,,,4.32,0.18,-0.23,0,,,,,,,,,223.7570000,1.8120000,-1.7830000,10.6720000,0.0210000,-0.0210000
Kepler-4 b,1,Published Confirmed,3.21346000,0.00022000,-0.00022000,0,0.045600,0.000900,-0.000900,0,4.002,0.213,-0.213,0,0.357,0.019,-0.019,0,24.47200,3.81400,-3.81400,0,0.07700,0.01200,-0.01200,0,Mass,1.91000,0.36000,-0.47000,0,0.000000,,,0,,,,,1650,200,-200,0,89.760,0.240,-2.050,0,0.0220,0.2340,-0.0220,0,5857.00,120.00,-120.00,0,1.49,0.07,-0.08,0,1.22,0.05,-0.09,0,0.170,0.060,-0.060,0,0.354,0.111,-0.104,0,4.17,0.04,-0.04,0,4.500,1.500,-1.500,0,,,,,487.9160000,5.8980000,-5.7610000,11.1220000,0.0230000,-0.0230000
Kepler-40 b,1,Published Confirmed,6.87349000,0.00064000,-0.00064000,0,0.080000,0.003000,-0.003000,0,13.110,0.450,-0.450,0,1.170,0.040,-0.040,0,699.20000,127.10000,-127.10000,0,2.20000,0.40000,-0.40000,0,Mass,1.68000,0.53000,-0.43000,0,0.000000,,,0,,,,,1620,30,-30,0,89.700,0.300,-0.100,0,0.0450,0.0110,-0.0370,0,6510.00,100.00,-100.00,0,2.13,0.06,-0.06,0,1.48,0.06,-0.06,0,0.100,0.150,-0.100,0,,,,,3.94,0.32,-0.32,0,2.800,0.300,-0.300,0,,,,,2305.0100000,131.3400000,-118.1400000,13.5360000,0.0210000,-0.0210000
Kepler-406 b,1,Published Confirmed,2.42629000,,,0,,,,,1.430,0.030,-0.030,0,0.128,0.003,-0.003,0,6.35000,1.40000,-1.40000,0,0.02000,0.00400,-0.00400,0,Mass,11.82000,2.70000,-2.70000,0,,,,,,,,,,,,,,,,,0.1000,0.0600,-0.0600,0,5538.00,75.00,-75.00,0,1.07,0.02,-0.02,0,1.07,0.06,-0.06,0,0.180,0.070,-0.070,0,,,,,4.41,0.02,-0.02,0,5.840,,,0,,,,,364.0300000,3.4020000,-3.3400000,11.3400000,0.0210000,-0.0210000
Kepler-406 c,1,Published Confirmed,4.62332000,,,0,,,,,0.850,0.030,-0.030,0,0.076,0.003,-0.003,0,2.71000,1.80000,-1.80000,0,0.00900,0.00600,-0.00600,0,Mass,24.39000,16.13000,-16.13000,0,,,,,,,,,,,,,,,,,0.3600,0.0600,-0.0600,0,5538.00,75.00,-75.00,0,1.07,0.02,-0.02,0,1.07,0.06,-0.06,0,0.180,0.070,-0.070,0,,,,,4.41,0.02,-0.02,0,5.840,,,0,,,,,364.0300000,3.4020000,-3.3400000,11.3400000,0.0210000,-0.0210000
Kepler-407 b,1,Published Confirmed,0.66931000,,,0,,,,,1.070,0.020,-0.020,0,0.095,0.002,-0.002,0,3.20000,,,1,0.01007,,,1,Mass,,,,,,,,,,,,,,,,,,,,,0.2500,0.1500,-0.1500,0,5476.00,75.00,-75.00,0,1.01,0.07,-0.07,0,1.00,0.06,-0.06,0,0.330,0.070,-0.070,0,,,,,4.43,0.06,-0.06,0,7.470,,,0,,,,,338.3680000,2.5310000,-2.4950000,11.3320000,0.0240000,-0.0240000
Kepler-408 b,1,Published Confirmed,2.46502000,,,0,,,,,0.820,0.030,-0.030,0,0.073,0.003,-0.003,0,5.00000,,,1,0.01573,,,1,Mass,,,,,,,,,,,,,,,,,,,,,0.9200,0.0100,-0.0100,0,6104.00,74.00,-74.00,0,1.23,0.03,-0.03,0,1.08,0.07,-0.07,0,-0.200,0.100,-0.100,0,,,,,4.29,0.03,-0.03,0,6.680,,,0,,,,,88.7832000,0.2629000,-0.2614000,7.7840000,0.0210000,-0.0210000
Kepler-409 b,1,Published Confirmed,68.95832160,0.00000390,-0.00000390,0,0.319200,0.006000,-0.006000,0,1.199,0.043,-0.043,0,0.107,0.004,-0.004,0,6.00000,,,1,0.01888,,,1,Mass,19.00000,,,1,0.690000,,,1,6.15,0.42,-0.42,0,438,7,-7,0,86.300,0.130,-0.130,0,,,,,5421.00,64.00,-64.00,0,0.90,0.01,-0.01,0,0.91,0.05,-0.05,0,0.050,0.070,-0.070,0,,,,,,,,,5.800,4.500,-3.600,0,,,,,68.1730000,0.0996000,-0.0993000,8.2000000,0.0180000,-0.0180000
Kepler-41 b,1,Published Confirmed,1.85555820,0.00000052,-0.00000052,0,0.031010,0.000400,-0.000400,0,14.460,0.220,-0.220,0,1.290,0.020,-0.020,0,177.98000,25.43000,-25.43000,0,0.56000,0.08000,-0.08000,0,Mass,0.33000,0.04000,-0.04000,0,0.000000,,,0,,,,,1790,31,-31,0,82.510,0.090,-0.090,0,0.6720,0.0050,-0.0050,0,5750.00,100.00,-100.00,0,1.29,0.02,-0.02,0,1.15,0.04,-0.04,0,0.380,0.110,-0.110,0,,,,,4.28,0.01,-0.01,0,4.400,1.300,-1.100,0,,,,,1093.0800000,27.0000000,-27.0000000,13.2620000,0.0220000,-0.0220000
Kepler-411 b,1,Published Confirmed,3.00515600,0.00000200,-0.00000200,0,0.037500,0.000800,-0.000800,0,2.401,0.053,-0.053,0,0.214,0.005,-0.005,0,25.60000,2.60000,-2.60000,0,0.08055,0.00818,-0.00818,0,Mass,10.30000,1.30000,-1.30000,0,0.146000,0.005000,-0.004000,0,,,,,1138,17,-17,0,87.400,0.100,-0.100,0,0.5740,0.0120,-0.0150,0,,,,,0.82,0.02,-0.02,0,0.87,0.04,-0.04,0,,,,,,,,,,,,,0.212,0.031,-0.031,0,10.40,0.03,-0.03,0,153.6760000,0.4550000,-0.4530000,10.6410000,0.0220000,-0.0220000
