pl_name,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim
WASP-4 b,1,1,Transit,2007,SuperWASP,Published Confirmed,1.33823251,0.00000031,-0.00000031,0,,,,,14.908,1.793,-1.793,0,1.330,0.160,-0.160,0,386.48128,4.13179,-4.13179,0,1.21600,0.01300,-0.01300,0,,,,,0.000000,,,0,,,,,1664,54,-54,0,,,,,,,,,,,,,,5436.00,34.00,-34.00,0,0.92,0.06,-0.06,0,0.89,0.01,-0.01,0,-0.050,0.040,-0.040,0
WASP-4 b,1,1,Transit,2007,SuperWASP,Published Confirmed,1.33823147,0.00000002,-0.00000002,0,0.022600,0.000700,-0.000800,0,14.807,0.437,-0.437,0,1.321,0.039,-0.039,0,376.94638,28.60470,-31.14734,0,1.18600,0.09000,-0.09800,0,,,,,0.000000,,,0,,,,,,,,,,,,,,,,,0.15201,0.00040,-0.00033,0,,5400.00,90.00,-90.00,0,0.89,0.03,-0.03,0,0.86,0.08,-0.09,0,-0.070,0.190,-0.190,0
WASP-41 b,1,2,Transit,2012,SuperWASP,Published Confirmed,3.05240400,0.00000090,-0.00000090,0,0.040000,0.001000,-0.001000,0,13.227,0.336,-0.336,0,1.180,0.030,-0.030,0,298.76020,15.89150,-15.89150,0,0.94000,0.05000,-0.05000,0,0.74000,0.04000,-0.04000,0,0.026000,,,1,,,,,1244,10,-10,0,0.1000,0.0600,-0.0600,0,1.870000,0.010000,-0.010000,0,,,,,,5545.00,33.00,-33.00,0,0.87,0.03,-0.03,0,0.93,0.07,-0.07,0,0.060,0.020,-0.020,0
WASP-41 b,1,2,Transit,2012,SuperWASP,Published Confirmed,3.05240100,0.00000400,-0.00000400,0,0.040220,0.000440,-0.000440,0,13.451,0.673,-0.673,0,1.200,0.060,-0.060,0,299.07803,20.65895,-20.34112,0,0.94100,0.06500,-0.06400,0,0.67200,0.13000,-0.09900,0,0.120000,,,1,,,,,,,,,,,,,,,,,,,,,,5450.00,150.00,-150.00,0,0.90,0.05,-0.05,0,0.93,0.03,-0.03,0,0.080,0.090,-0.090,0
WASP-41 b,1,2,Transit,2012,SuperWASP,Published Confirmed,3.05240100,0.00000400,-0.00000400,0,0.040200,0.000500,-0.000500,0,13.451,0.673,-0.673,0,1.200,0.060,-0.060,0,292.39100,19.06900,-19.06900,0,0.92000,0.06000,-0.06000,0,0.66500,0.10600,-0.10600,0,0.000000,,,0,,,,,,,,,,,,,1.860000,0.040000,-0.040000,0,,,,,,5450.00,150.00,,0,0.90,0.05,,0,0.93,0.03,,0,,,,
WASP-41 b,1,2,Transit,2012,SuperWASP,Published Confirmed,3.05240000,0.00000100,-0.00000100,0,,,,,12.330,0.560,-0.560,0,1.100,0.050,-0.050,0,270.15550,34.96130,-34.96130,0,0.85000,0.11000,-0.11000,0,,,,,0.000000,,,0,,,,,,,,,,,,,1.900000,0.010000,-0.010000,0,,,,,,5545.00,33.00,-33.00,0,0.83,0.04,-0.04,0,0.81,0.15,-0.15,0,0.060,,,0
WASP-41 b,1,2,Transit,2012,SuperWASP,Published Confirmed,3.05240154,0.00000041,-0.00000041,0,0.041000,0.000500,-0.000500,0,13.204,0.202,-0.202,0,1.178,0.018,-0.018,0,310.51991,8.26358,-8.26358,0,0.97700,0.02600,-0.02600,0,0.74200,0.02800,-0.02800,0,,,,,,,,,1242,12,-12,0,,,,,,,,,0.13650,0.00060,-0.00060,0,,5546.00,50.00,-50.00,0,0.89,0.01,-0.01,0,0.99,0.03,-0.03,0,0.060,0.050,-0.050,0
WASP-42 b,1,1,Transit,2012,SuperWASP,Published Confirmed,4.98168720,0.00000730,-0.00000730,0,0.054800,0.001700,-0.001800,0,11.915,0.572,-0.572,0,1.063,0.051,-0.051,0,159.23283,10.80622,-10.80622,0,0.50100,0.03400,-0.03400,0,0.51400,0.09400,-0.07400,0,0.062000,0.013000,-0.011000,0,,,,,,,,,,,,,,,,,,,,,,5200.00,150.00,-150.00,0,0.85,0.04,-0.04,0,0.88,0.09,-0.08,0,0.050,0.130,-0.130,0
WASP-42 b,1,1,Transit,2012,SuperWASP,Published Confirmed,4.98168190,0.00000110,-0.00000110,0,0.056100,0.001200,-0.001200,0,12.576,0.437,-0.437,0,1.122,0.039,-0.039,0,167.49641,8.89924,-8.89924,0,0.52700,0.02800,-0.02800,0,0.46400,0.04000,-0.04000,0,,,,,,,,,1021,19,-19,0,,,,,,,,,0.12930,0.00080,-0.00080,0,,5315.00,79.00,-79.00,0,0.89,0.03,-0.03,0,0.95,0.06,-0.06,0,0.290,0.050,-0.050,0
WASP-42 b,1,1,Transit,2012,SuperWASP,Published Confirmed,4.98168720,0.00000730,-0.00000730,0,0.054800,0.001700,-0.001700,0,12.106,0.639,-0.639,0,1.080,0.057,-0.057,0,158.90800,11.12400,-11.12400,0,0.50000,0.03500,-0.03500,0,0.52800,0.07200,-0.06300,0,0.060000,0.013000,-0.013000,0,,,,,,,,,,,,,1.650000,0.037000,-0.037000,0,,,,,,5200.00,150.00,,0,0.86,0.04,,0,0.88,0.09,,0,,,,
WASP-43 b,1,1,Transit,2011,SuperWASP,Published Confirmed,0.81347437,0.00000013,-0.00000013,0,0.015280,0.000170,-0.000180,0,11.613,0.213,-0.213,0,1.036,0.019,-0.019,0,651.55150,15.89150,-16.52716,0,2.05000,0.05000,-0.05200,0,2.28000,0.14000,-0.13000,0,0.006200,,,1,,,,,,,,,,,,,,,,,,,,,,4400.00,200.00,-200.00,0,0.67,0.01,-0.01,0,0.72,0.03,-0.03,0,0.050,0.170,-0.170,0
WASP-43 b,1,1,Transit,2011,SuperWASP,Published Confirmed,0.81347398,0.00000004,-0.00000004,0,0.015040,0.000290,-0.000290,0,11.276,0.191,-0.191,0,1.006,0.017,-0.017,0,635.02434,25.10857,-25.10857,0,1.99800,0.07900,-0.07900,0,2.43000,0.14000,-0.14000,0,0.000000,,,0,,,,,1427,8,-8,0,0.6890,0.0130,-0.0130,0,,,,,0.15880,0.00400,-0.00400,0,,4500.00,100.00,-100.00,0,0.65,0.01,-0.01,0,0.69,0.04,-0.04,0,-0.010,0.150,-0.150,0
WASP-43 b,1,1,Transit,2011,SuperWASP,Published Confirmed,0.80000000,,,0,0.014000,,,0,10.420,,,0,0.930,,,0,572.10000,,,0,1.80000,,,0,2.90000,,,0,0.000000,,,0,,,,,1350,,,0,,,,,,,,,,,,,K7 V,4400.00,,,0,,,,,,,,,,,,
WASP-43 b,1,1,Transit,2011,SuperWASP,Published Confirmed,0.81347500,0.00000100,-0.00000100,0,0.014200,0.000400,-0.000400,0,10.424,0.785,-1.009,0,0.930,0.070,-0.090,0,565.71400,31.78200,-31.78200,0,1.78000,0.10000,-0.10000,0,2.93900,0.97100,-0.54500,0,0.000000,,,0,,,,,,,,,,,,,2.550000,0.120000,-0.120000,0,,,,,,4400.00,200.00,,0,0.60,0.04,,0,0.58,0.05,,0,,,,
WASP-44 b,1,1,Transit,2011,SuperWASP,Published Confirmed,2.42381200,0.00000120,-0.00000120,0,0.034430,0.000990,-0.000990,0,10.985,0.359,-0.359,0,0.980,0.032,-0.032,0,275.55861,20.34112,-20.34112,0,0.86700,0.06400,-0.06400,0,1.14000,0.15000,-0.15000,0,0.000000,,,0,,,,,1304,36,-36,0,,,,,,,,,0.11640,0.00170,-0.00170,0,,5410.00,,,0,,,,,,,,,0.060,,,0
WASP-44 b,1,1,Transit,2011,SuperWASP,Published Confirmed,2.42380400,0.00000800,-0.00000800,0,0.034530,0.000650,-0.000650,0,12.330,0.908,-0.852,0,1.100,0.081,-0.076,0,276.51210,20.02329,-19.70546,0,0.87000,0.06300,-0.06200,0,0.81100,0.18800,-0.15500,0,,,,,533.00,72.00,-64.00,0,1337,43,-42,0,0.5410,0.0610,-0.0740,0,1.560000,0.060000,-0.060000,0,0.12480,0.00230,-0.00230,0,G8 V,5420.00,100.00,-100.00,0,0.91,0.05,-0.05,0,0.94,0.05,-0.05,0,-0.003,0.100,-0.100,0
WASP-44 b,1,1,Transit,2011,SuperWASP,Published Confirmed,2.42380390,0.00000870,-0.00000870,0,0.034730,0.000410,-0.000410,0,12.778,1.233,-1.233,0,1.140,0.110,-0.110,0,282.53900,19.70500,-19.70500,0,0.88900,0.06200,-0.06200,0,0.81100,0.30600,-0.20000,0,0.000000,,,0,,,,,,,,,,,,,1.588000,0.076000,-0.076000,0,,,,,,5410.00,150.00,,0,0.93,0.07,,0,0.95,0.03,,0,,,,
WASP-44 b,1,1,Transit,2011,SuperWASP,Published Confirmed,2.42381330,0.00000230,-0.00000230,0,0.034740,0.000400,-0.000430,0,12.778,1.233,-1.233,0,1.140,0.110,-0.110,0,279.05474,20.65895,-21.29461,0,0.87800,0.06500,-0.06700,0,0.74000,0.27000,-0.19000,0,0.068000,,,1,,,,,,,,,,,,,,,,,,,,,,5400.00,150.00,-150.00,0,0.93,0.07,-0.06,0,0.95,0.03,-0.03,0,0.060,0.100,-0.100,0
WASP-45 b,2,1,Transit,2011,SuperWASP,Published Confirmed,3.12609600,0.00000490,-0.00000490,0,0.040500,0.001000,-0.001000,0,11.119,0.426,-0.426,0,0.992,0.038,-0.038,0,318.46566,19.70546,-19.70546,0,1.00200,0.06200,-0.06200,0,1.27500,0.10200,-0.10200,0,,,,,,,,,1170,24,-24,0,,,,,,,,,0.10950,0.00240,-0.00240,0,K2 V,5100.00,,,0,0.92,0.02,-0.02,0,0.90,0.07,-0.07,0,0.500,,,0
WASP-45 b,2,1,Transit,2011,SuperWASP,Published Confirmed,3.12609000,0.00000300,-0.00000300,0,,,,,12.778,1.457,-1.457,0,1.140,0.130,-0.130,0,330.54320,92.17070,-92.17070,0,1.04000,0.29000,-0.29000,0,,,,,0.000000,,,0,,,,,,,,,,,,,1.500000,0.071000,-0.071000,0,,,,,,5140.00,200.00,-200.00,0,0.96,0.10,-0.10,0,0.95,0.39,-0.39,0,0.000,,,0
WASP-45 b,2,1,Transit,2011,SuperWASP,Published Confirmed,3.12608900,0.00000300,-0.00000300,0,0.039630,0.001140,-0.001120,0,10.604,0.650,-0.572,0,0.946,0.058,-0.051,0,306.38812,18.43414,-17.79848,0,0.96400,0.05800,-0.05600,0,1.41800,0.20700,-0.20700,0,,,,,294.00,54.00,-48.00,0,1153,50,-50,0,0.8660,0.0130,-0.0120,0,1.290000,0.070000,-0.050000,0,0.11370,0.00290,-0.00220,0,,5150.00,200.00,-200.00,0,0.85,0.04,-0.04,0,0.85,0.08,-0.07,0,-0.030,0.200,-0.200,0
WASP-45 b,2,1,Transit,2011,SuperWASP,Published Confirmed,3.12608760,0.00000350,-0.00000350,0,0.040540,0.000900,-0.000900,0,13.002,3.138,-1.569,0,1.160,0.280,-0.140,0,320.04100,16.84400,-16.84400,0,1.00700,0.05300,-0.05300,0,0.85100,0.39900,-0.39900,0,0.000000,,,0,,,,,,,,,,,,,1.495000,0.071000,-0.071000,0,,,,,,5140.00,200.00,,0,0.94,0.09,,0,0.91,0.06,,0,,,,
WASP-45 b,2,1,Transit,2011,SuperWASP,Published Confirmed,3.12608760,0.00000350,-0.00000350,0,0.040540,0.000870,-0.000930,0,13.002,3.139,-1.569,0,1.160,0.280,-0.140,0,318.78349,17.16282,-17.16282,0,1.00300,0.05400,-0.05400,0,0.79000,0.39000,-0.37000,0,0.043000,,,1,,,,,,,,,,,,,,,,,,,,,,5100.00,200.00,-200.00,0,0.94,0.09,-0.07,0,0.91,0.06,-0.06,0,0.360,0.120,-0.120,0
WASP-46 b,1,1,Transit,2011,SuperWASP,Published Confirmed,1.43036763,0.00000093,-0.00000093,0,0.023350,0.000720,-0.000720,0,13.159,0.415,-0.415,0,1.174,0.037,-0.037,0,607.05530,41.31790,-41.31790,0,1.91000,0.13000,-0.13000,0,1.46700,0.06900,-0.06900,0,,,,,,,,,1636,44,-44,0,,,,,,,,,0.14075,0.00035,-0.00035,0,G6 V,5600.00,,,0,0.86,0.03,-0.03,0,0.83,0.08,-0.08,0,-0.300,,,0
WASP-46 b,1,1,Transit,2011,SuperWASP,Published Confirmed,1.43037000,0.00000230,-0.00000230,0,0.023340,0.000610,-0.000650,0,13.159,0.370,-0.370,0,1.174,0.033,-0.033,0,603.87700,34.96130,-34.96130,0,1.90000,0.11000,-0.11000,0,1.45000,0.16000,-0.14000,0,0.022000,,,1,,,,,,,,,,,,,,,,,,,,,,5600.00,150.00,-150.00,0,0.86,0.02,-0.02,0,0.83,0.07,-0.07,0,0.370,0.130,-0.130,0
WASP-46 b,1,1,Transit,2011,SuperWASP,Published Confirmed,1.43037000,0.00000230,-0.00000230,0,0.024480,0.000280,-0.000280,0,14.684,0.572,-0.572,0,1.310,0.051,-0.051,0,667.73300,23.20100,-23.20100,0,2.10100,0.07300,-0.07300,0,1.25000,0.14600,-0.14600,0,0.000000,,,0,,,,,,,,,,,,,2.155000,0.049000,-0.049000,0,,,,,,5620.00,160.00,,0,0.92,0.03,,0,0.96,0.03,,0,,,,
WASP-47 b,1,4,Transit,2012,SuperWASP,Published Confirmed,4.15912870,0.00000490,-0.00000490,0,,,,,12.770,0.440,-0.440,0,1.139,0.039,-0.039,0,341.00000,73.00000,-55.00000,0,1.07290,0.22968,-0.17305,0,,,,,,,,,,,,,,,,,0.1640,0.0450,-0.0450,0,,,,,0.10186,0.00023,-0.00023,0,,5576.00,67.00,-67.00,0,1.15,0.04,-0.04,0,1.04,0.08,-0.08,0,0.360,0.050,-0.050,0
WASP-47 b,1,4,Transit,2012,SuperWASP,Published Confirmed,4.16071000,0.00038000,-0.00038000,0,0.052000,0.011000,-0.011000,0,12.900,2.800,-2.800,0,1.150,0.250,-0.250,0,383.00000,190.00000,-120.00000,0,1.21000,0.59000,-0.39000,0,0.98000,0.21000,-0.21000,0,0.002800,0.004200,-0.002000,0,,,,,,,,,,,,,,,,,0.10193,0.00018,-0.00018,0,,5576.00,68.00,-68.00,0,1.16,0.26,-0.26,0,1.11,0.89,-0.49,0,0.360,0.050,-0.050,0
WASP-47 b,1,4,Transit,2012,SuperWASP,Published Confirmed,4.15913990,0.00000720,-0.00000720,0,0.052000,0.000600,-0.000600,0,12.890,0.448,-0.224,0,1.150,0.040,-0.020,0,362.31100,15.89100,-15.89100,0,1.14000,0.05000,-0.05000,0,0.98400,0.06700,-0.08000,0,0.110000,,,1,,,,,,,,,,,,,1.051000,0.014000,-0.014000,0,,,,,,5350.00,90.00,,0,1.15,0.03,,0,1.08,0.04,,0,,,,
WASP-47 b,1,4,Transit,2012,SuperWASP,Published Confirmed,4.15912820,0.00000460,-0.00000460,0,,,,,12.710,0.440,-0.440,0,1.134,0.039,-0.039,0,370.00000,29.00000,-29.00000,0,1.16414,0.09124,-0.09124,0,0.99000,0.13000,-0.13000,0,,,,,,,,,,,,,,,,,,,,,,,,,,5576.00,103.92,-132.56,0,1.11,0.06,-0.06,0,0.98,0.10,-0.16,0,0.360,0.050,-0.050,0
WASP-47 b,1,4,Transit,2012,SuperWASP,Published Confirmed,4.15912890,0.00000420,-0.00000420,0,,,,,12.630,0.150,-0.150,0,1.127,0.013,-0.013,0,363.10000,7.30000,-7.30000,0,1.14243,0.02297,-0.02297,0,0.99300,0.02100,-0.02100,0,,,,,,,,,,,,,0.1730,0.0320,-0.0320,0,,,,,0.10193,0.00021,-0.00021,0,,5552.00,75.00,-75.00,0,1.14,0.01,-0.01,0,1.04,0.03,-0.03,0,0.380,0.050,-0.050,0
WASP-47 d,1,4,Transit,2015,K2,Published Confirmed,9.03079000,0.00017000,-0.00017000,0,,,,,3.600,0.130,-0.130,0,0.321,0.012,-0.012,0,10.40000,8.40000,-8.40000,0,0.03272,0.02643,-0.02643,0,1.20000,1.00000,-1.00000,0,,,,,,,,,,,,,,,,,,,,,,,,,,5576.00,103.92,-132.56,0,1.11,0.06,-0.06,0,0.98,0.10,-0.16,0,0.360,0.050,-0.050,0
WASP-47 d,1,4,Transit,2015,K2,Published Confirmed,9.03077000,0.00017000,-0.00017000,0,,,,,3.576,0.046,-0.046,0,0.319,0.004,-0.004,0,13.10000,1.50000,-1.50000,0,0.04122,0.00472,-0.00472,0,1.58000,0.18000,-0.18000,0,0.014000,,,1,,,,,,,,,0.1920,0.0650,-0.0650,0,,,,,0.02886,0.00016,-0.00016,0,,5552.00,75.00,-75.00,0,1.14,0.01,-0.01,0,1.04,0.03,-0.03,0,0.380,0.050,-0.050,0
WASP-47 d,1,4,Transit,2015,K2,Published Confirmed,9.03081000,0.00019000,-0.00019000,0,,,,,3.630,0.140,-0.140,0,0.324,0.012,-0.012,0,15.20000,7.00000,-7.00000,0,0.04782,0.02202,-0.02202,0,,,,,,,,,,,,,,,,,0.1800,0.1600,-0.1600,0,,,,,0.02886,0.00047,-0.00047,0,,5576.00,67.00,-67.00,0,1.15,0.04,-0.04,0,1.04,0.08,-0.08,0,0.360,0.050,-0.050,0
WASP-47 d,1,4,Transit,2015,K2,Published Confirmed,9.09500000,0.01400000,-0.01400000,0,0.088000,0.019000,-0.019000,0,3.710,0.820,-0.820,0,0.331,0.073,-0.073,0,16.80000,12.00000,-7.00000,0,0.05286,0.03776,-0.02202,0,1.80000,0.16000,-0.16000,0,0.006000,0.009800,-0.004100,0,,,,,,,,,,,,,,,,,0.02931,0.00015,-0.00015,0,,5576.00,68.00,-68.00,0,1.16,0.26,-0.26,0,1.11,0.89,-0.49,0,0.360,0.050,-0.050,0
WASP-47 e,1,4,Transit,2015,K2,Published Confirmed,0.78959200,0.00001200,-0.00001200,0,,,,,1.810,0.027,-0.027,0,0.161,0.002,-0.002,0,6.83000,0.66000,-0.66000,0,0.02149,0.00208,-0.00208,0,6.35000,0.64000,-0.64000,0,,,,,,,,,,,,,0.2240,0.0410,-0.0410,0,,,,,0.01461,0.00013,-0.00013,0,,5552.00,75.00,-75.00,0,1.14,0.01,-0.01,0,1.04,0.03,-0.03,0,0.380,0.050,-0.050,0
WASP-47 e,1,4,Transit,2015,K2,Published Confirmed,0.79000000,,,0,,,,,1.773,0.049,-0.048,0,0.158,0.004,-0.004,0,6.91000,0.81000,-0.83000,0,0.02174,0.00255,-0.00261,0,6.80000,1.40000,-1.40000,0,,,,,,,,,,,,,,,,,,,,,0.01440,0.00020,-0.00020,0,,5552.00,75.00,-75.00,0,1.12,0.03,-0.03,0,1.01,0.05,-0.05,0,0.380,0.050,-0.050,0
WASP-47 e,1,4,Transit,2015,K2,Published Confirmed,0.78959700,0.00001300,-0.00001300,0,,,,,1.829,0.070,-0.070,0,0.163,0.006,-0.006,0,22.00000,,,1,0.06922,,,1,,,,,,,,,,,,,,,,,0.1700,0.1500,-0.1500,0,,,,,0.01456,0.00024,-0.00024,0,,5576.00,67.00,-67.00,0,1.15,0.04,-0.04,0,1.04,0.08,-0.08,0,0.360,0.050,-0.050,0
WASP-47 e,1,4,Transit,2015,K2,Published Confirmed,0.78959300,0.00001200,-0.00001200,0,,,,,1.817,0.065,-0.065,0,0.162,0.006,-0.006,0,12.20000,3.70000,-3.70000,0,0.03839,0.01164,-0.01164,0,11.20000,3.60000,-3.60000,0,,,,,,,,,,,,,,,,,,,,,,,,,,5576.00,103.92,-132.56,0,1.11,0.06,-0.06,0,0.98,0.10,-0.16,0,0.360,0.050,-0.050,0
WASP-47 e,1,4,Transit,2015,K2,Published Confirmed,0.78963600,0.00001700,-0.00001700,0,0.017300,0.003800,-0.003800,0,1.820,0.400,-0.400,0,0.162,0.036,-0.036,0,9.10000,5.50000,-3.60000,0,0.02863,0.01730,-0.01133,0,8.50000,3.20000,-3.20000,0,0.030000,0.036000,-0.020000,0,,,,,,,,,,,,,,,,,0.01439,0.00016,-0.00016,0,,5576.00,68.00,-68.00,0,1.16,0.26,-0.26,0,1.11,0.89,-0.49,0,0.360,0.050,-0.050,0
WASP-48 b,1,1,Transit,2011,SuperWASP,Published Confirmed,2.14363000,0.00000300,-0.00000300,0,,,,,16.814,2.242,-2.242,0,1.500,0.200,-0.200,0,254.26400,73.10090,-73.10090,0,0.80000,0.23000,-0.23000,0,,,,,0.000000,,,0,,,,,,,,,,,,,0.960000,0.020000,-0.020000,0,,,,,,5920.00,150.00,-150.00,0,1.58,0.21,-0.21,0,0.88,0.36,-0.36,0,-0.120,,,0
WASP-48 b,1,1,Transit,2011,SuperWASP,Published Confirmed,2.14363400,0.00000300,-0.00000300,0,0.034440,0.000450,-0.000450,0,18.719,1.121,-1.121,0,1.670,0.100,-0.100,0,311.46000,28.60400,-28.60400,0,0.98000,0.09000,-0.09000,0,0.27900,0.05300,-0.05300,0,0.000000,,,0,,,,,,,,,,,,,0.960000,0.020000,-0.020000,0,,,,,,5920.00,150.00,,0,1.75,0.09,,0,1.19,0.05,,0,,,,
WASP-48 b,1,1,Transit,2011,SuperWASP,Published Confirmed,2.14363400,0.00000300,-0.00000300,0,0.034490,0.000470,-0.000490,0,18.719,1.121,-1.121,0,1.670,0.100,-0.100,0,327.68273,14.62018,-14.30235,0,1.03100,0.04600,-0.04500,0,0.27500,0.05600,-0.04600,0,0.014000,,,1,,,,,,,,,,,,,,,,,,,,,,6000.00,150.00,-150.00,0,1.75,0.09,-0.09,0,1.19,0.05,-0.05,0,0.120,0.120,-0.120,0
WASP-48 b,1,1,Transit,2011,SuperWASP,Published Confirmed,2.14363592,0.00000460,-0.00000460,0,0.034400,0.002600,-0.002600,0,18.719,1.121,-1.121,0,1.670,0.100,-0.100,0,312.74472,27.01555,-27.01555,0,0.98400,0.08500,-0.08500,0,0.26300,0.05200,-0.05200,0,0.000000,,,0,,,,,2035,52,-52,0,,,,,,,,,0.09800,0.00100,-0.00100,0,,5920.00,,,0,,,,,,,,,-0.120,,,0
WASP-48 b,1,1,Transit,2011,SuperWASP,Published Confirmed,2.14363544,0.00000058,-0.00000058,0,0.033200,0.000780,-0.000780,0,15.650,0.570,-0.570,0,1.396,0.051,-0.051,0,288.00000,27.00000,-27.00000,0,0.90700,0.08500,-0.08500,0,0.41500,0.04900,-0.04900,0,0.000000,,,0,,,,,1956,54,-54,0,,,,,,,,,0.09584,0.00077,-0.00077,0,,6000.00,150.00,-150.00,0,1.52,0.05,-0.05,0,1.06,0.07,-0.07,0,-0.120,0.120,-0.120,0
WASP-49 b,2,1,Transit,2012,SuperWASP,Published Confirmed,2.78173620,0.00000140,-0.00000140,0,0.038730,0.001300,-0.001300,0,13.428,0.527,-0.527,0,1.198,0.047,-0.047,0,126.81417,9.53490,-9.53490,0,0.39900,0.03000,-0.03000,0,0.28800,0.00600,-0.00600,0,0.000000,,,0,,,,,1400,80,-80,0,0.7704,0.0072,-0.0077,0,1.345000,0.017000,-0.017000,0,,,,,G6 V,5600.00,150.00,-150.00,0,1.04,0.04,-0.04,0,1.00,0.10,-0.10,0,,,,
WASP-49 b,2,1,Transit,2012,SuperWASP,Published Confirmed,2.78173870,0.00000560,-0.00000560,0,0.037900,0.001100,-0.001100,0,12.498,0.527,-0.527,0,1.115,0.047,-0.047,0,120.13500,8.58100,-8.58100,0,0.37800,0.02700,-0.02700,0,0.36300,0.04000,-0.03500,0,0.000000,,,0,,,,,,,,,,,,,1.376000,0.038000,-0.038000,0,,,,,,5600.00,150.00,,0,0.98,0.03,,0,0.94,0.08,,0,,,,
WASP-49 b,2,1,Transit,2012,SuperWASP,Published Confirmed,2.78174000,0.00000600,-0.00000600,0,,,,,12.442,1.233,-1.233,0,1.110,0.110,-0.110,0,117.59710,25.42640,-25.42640,0,0.37000,0.08000,-0.08000,0,,,,,0.000000,,,0,,,,,,,,,,,,,1.400000,0.038000,-0.038000,0,,,,,,5600.00,150.00,-150.00,0,0.97,0.09,-0.09,0,0.92,0.30,-0.30,0,-0.230,,,0
WASP-49 b,2,1,Transit,2012,SuperWASP,Published Confirmed,2.78173870,0.00000560,-0.00000560,0,0.037900,0.001000,-0.001100,0,12.498,0.527,-0.527,0,1.115,0.047,-0.047,0,126.81417,9.21707,-8.58141,0,0.39900,0.02900,-0.02700,0,0.35600,0.05700,-0.04800,0,0.026000,,,1,,,,,,,,,,,,,,,,,,,,,,5600.00,150.00,-150.00,0,0.98,0.03,-0.03,0,0.94,0.08,-0.08,0,0.230,0.070,-0.070,0
WASP-5 b,1,1,Transit,2008,SuperWASP,Published Confirmed,1.62842460,0.00000130,-0.00000130,0,0.027140,0.000540,-0.000540,0,13.047,0.639,-0.639,0,1.164,0.057,-0.057,0,497.40395,20.34112,-20.34112,0,1.56500,0.06400,-0.06400,0,1.32000,0.19000,-0.19000,0,,,,,,,,,1732,41,-41,0,,,,,,,,,,,,,,5700.00,100.00,-100.00,0,1.08,0.04,-0.04,0,1.00,0.06,-0.06,0,0.090,0.090,-0.090,0
WASP-5 b,1,1,Transit,2008,SuperWASP,Published Confirmed,1.62843142,0.00000064,-0.00000064,0,0.027020,0.000590,-0.000590,0,13.081,0.482,-0.482,0,1.167,0.043,-0.043,0,498.33600,22.56500,-22.56500,0,1.56800,0.07100,-0.07100,0,1.22000,0.15000,-0.15000,0,0.000000,,,0,,,,,,,,,,,,,,,,,0.11080,0.00110,-0.00110,0,,,,,,1.08,0.04,-0.04,0,1.00,0.07,-0.07,0,,,,
WASP-5 b,1,1,Transit,2008,SuperWASP,Published Confirmed,1.62842290,0.00000430,-0.00000390,0,0.027090,0.000560,-0.000590,0,12.778,1.121,-0.448,0,1.140,0.100,-0.040,0,494.22565,20.97678,-22.88376,0,1.55500,0.06600,-0.07200,0,,,,,0.035100,,,1,,,,,,,,,0.3700,0.1100,-0.0600,0,1.223000,0.040000,-0.014000,0,0.11060,0.00180,-0.00060,0,G5,5700.00,100.00,-100.00,0,1.06,0.08,-0.03,0,1.00,0.06,-0.06,0,0.090,0.090,-0.090,0
WASP-5 b,1,1,Transit,2008,SuperWASP,Published Confirmed,1.62842953,0.00000052,-0.00000052,0,0.027390,0.000390,-0.000390,0,13.171,0.628,-0.628,0,1.175,0.056,-0.056,0,505.34970,16.84499,-16.52716,0,1.59000,0.05300,-0.05200,0,1.21000,0.20000,-0.16000,0,0.012000,,,1,,,,,,,,,,,,,,,,,,,,,,5770.00,65.00,-65.00,0,1.09,0.04,-0.04,0,1.03,0.04,-0.04,0,0.090,0.090,-0.090,0
WASP-5 b,1,1,Transit,2008,SuperWASP,Published Confirmed,1.62842460,0.00000130,-0.00000130,0,0.027400,0.000440,-0.000440,0,13.171,0.628,-0.628,0,1.175,0.056,-0.056,0,506.93885,16.84499,-16.84499,0,1.59500,0.05300,-0.05300,0,1.22000,0.16000,-0.16000,0,,,,,,,,,1753,35,-35,0,,,,,,,,,,,,,,5770.00,65.00,-65.00,0,1.09,0.04,-0.04,0,1.03,0.05,-0.05,0,0.090,0.090,-0.090,0
